stud_id,w4pgrm,w4priv,w4urban3,w4nright,w4all3p,w4all3ps,w4cfree,w4cf3p,w4cf3ps,w4math,w4m3p,w4m3ps,w3w4plus,w3w4minus,w4link,w4illp,w1s502,w4s1081,w4s1082,w4s1083,w4s1084,w4s1085,w4s1086,w4s1134,w4s1135,w4s1136,w4s1144,w4s1145,w4s1146,w4s1151,w4s1152,w4s1153,w4s1154,w4s1155,w4s1156,w4s120,w4s121,w4s122,w4s123,w4s124,w4s125,w4s126,w4s127,w4s1281,w4s1282,w4s1283,w4s1284,w4s1285,w4s1286,w4s1291,w4s1292,w4s1293,w4s1294,w4s1295,w4s1301,w4s1302,w4s1303,w4s1304,w4s1305,w4s1306,w4s409,w4s410,w4s411,w4s415,w4s416,w4s417,w4s418,cp,w4td01,w4td02,w4td03,w4td04,w4td05,w4td06,w4td07,w4td08,w4p101,w4p102,w4p103,w4p234,w4p235,w4p229,w4p413,w4p414,w4p415,w4faedu,w4fahlth,w4moedu,w4mohlth,cp09v08_u,cp09v08_ud,cp09v23,cp13v32v33_u,cp13v32v33_ud,cp13v62,cp19v33v34,cp19v33v34_u,cp19v33v34_ud,cp19v33v34_u_x,cp19v33v34_ud_x,cp19v78,cp19v78_x,cp19v78_k_x,cp19v66,collage,department,salary1,salary2,edu,libart,social,sci,enger,farm,med_sw,serv,els,stem,sex
5621,3,0,0,12,1673,9701,5,1829,9031,8,1743,9169,4,6,4,9418,0,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,3,7,5,9,2,0,2,0,5,5,3,1,2,4,3,2,1,3,3,7,10,6,4,0,10,3,5,1,5,,,,,,,,,,,,,, ,,,,,,0,0,0,0,0,0,0,0,0,0,0
5623,1,0,1,8,440,12320,1,11,12041,6,1614,10070,1,11,3,12249,1,2,2,0,2,2,2,0,2,2,2,0,2,2,2,2,0,2,2,3,5,0,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,5,5,6,5,2,4,6,0,2,2,2,1,2,2,3,3,1,3,6,2,6,5,2,4,7,4,4,2,3,8.0,5.0,,8.0,5.0,5.0,,,,8.0,5.0,,, ,10.0,8.0,5.0,5.0,10.0,0,0,0,0,1,0,0,0,0,1,1
5624,1,0,0,24,5221,7235,12,9435,10767,12,3994,9596,1,8,6,12249,1,2,2,2,2,2,0,2,2,0,2,2,0,0,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0,2,2,2,2,2,0,0,2,9,0,0,3,0,4,4,3,5,4,3,1,3,1,3,3,2,6,3,3,5,12,2,3,1,1,,,,,,,,,,,,,, ,,,,,,0,0,0,0,0,0,0,0,0,0,1
5628,1,1,2,29,7470,3985,11,9858,9134,19,8321,2569,2,3,11,8311,1,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,3,2,2,2,2,2,2,2,0,0,2,2,0,2,2,0,0,2,2,2,0,0,2,2,2,2,6,6,2,3,5,3,0,3,3,4,2,2,2,1,3,1,3,3,7,11,6,4,7,4,0,3,0,5,6.0,3.0,4.0,,,,,,,,,,, ,,6.0,6.0,4.0,,0,0,0,0,0,1,0,0,0,0,1
5631,1,0,1,31,8354,2556,10,3946,6969,20,8968,1873,2,4,9,8985,0,2,2,2,2,2,0,2,2,0,0,2,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,0,2,0,2,2,2,2,0,2,0,2,2,2,2,2,2,0,6,5,0,5,3,0,4,2,5,5,2,2,3,3,1,3,3,3,5,6,6,3,12,7,5,5,3,8.0,5.0,,8.0,2.0,,,,,8.0,2.0,,, ,,8.0,2.0,,,0,1,0,0,0,0,0,0,0,0,0
5633,3,0,1,35,10114,2581,11,5680,4951,23,10913,3807,2,2,10,5165,0,0,0,2,2,0,2,2,2,0,0,0,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,0,0,2,2,2,2,2,0,2,0,0,5,2,3,5,1,0,1,1,3,1,4,2,1,3,1,3,3,7,12,4,2,4,12,5,4,0,4,6.0,3.0,,6.0,3.0,,,,,6.0,3.0,13.0,13.0, ,14.0,6.0,3.0,13.0,14.0,0,0,1,0,0,0,0,0,0,0,0
5635,1,0,1,38,9530,2488,15,10957,1582,20,7698,968,4,2,13,2694,0,0,0,2,0,2,2,2,2,0,0,0,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,0,0,2,0,2,0,2,2,2,6,6,5,3,3,0,3,0,2,2,5,3,4,3,3,3,3,3,3,3,3,3,3,3,5,6,5,5,5,1.0,3.0,,1.0,3.0,,,,,1.0,3.0,,, ,12.0,1.0,3.0,12.0,12.0,0,0,1,0,0,0,0,0,0,0,0
5640,3,0,1,24,4350,10246,11,3099,9484,13,4261,10829,3,2,6,5768,0,2,2,2,2,2,0,2,2,0,2,2,0,0,2,2,2,2,2,1,2,2,2,3,1,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,5,5,5,3,6,7,3,0,2,2,3,3,4,2,2,3,1,3,3,3,12,6,6,3,3,2,3,6,5,1.0,5.0,,1.0,5.0,,,,,,,,, ,,1.0,5.0,,,0,0,0,0,1,0,0,0,0,1,0
5642,1,0,1,30,8383,4066,9,3793,7965,22,10851,4554,2,3,10,7783,1,0,2,2,0,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,0,2,2,2,2,2,0,0,0,2,2,2,2,6,6,6,2,4,5,3,0,4,1,5,5,2,2,1,3,3,3,3,7,12,5,5,7,12,0,5,2,5,6.0,3.0,6.0,,,,,,,6.0,3.0,,, ,11.0,6.0,3.0,6.0,11.0,0,0,1,0,0,0,0,0,0,0,1
5643,3,0,1,34,9277,3857,14,7444,2484,23,11571,6538,3,1,12,2540,0,0,2,2,2,2,2,2,0,2,0,0,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,0,2,2,2,2,2,0,2,5,5,6,2,7,5,3,0,1,1,3,1,4,2,1,0,1,3,3,2,3,4,4,2,3,5,5,0,5,1.0,4.0,,1.0,4.0,,,,,1.0,4.0,10.0,10.0, ,11.0,1.0,4.0,10.0,11.0,0,0,0,1,0,0,0,0,0,1,0
5645,3,0,0,17,2880,8830,10,5189,5834,11,3747,7307,3,1,3,2729,1,0,0,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,2,2,2,2,2,0,2,3,3,3,9,2,2,6,0,4,2,5,3,2,2,1,3,1,3,3,0,12,4,4,7,3,0,5,6,5,,,,1.0,5.0,,,,,1.0,5.0,,, ,16.0,1.0,5.0,16.0,16.0,0,0,0,0,1,0,0,0,0,1,1
5650,1,0,1,52,13100,12738,23,12504,12349,31,12412,12252,14,15,18,12250,1,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,0,6,6,2,2,7,7,3,0,2,2,3,3,4,2,3,3,1,3,3,0,12,4,4,0,10,2,3,1,1,6.0,2.0,,6.0,2.0,,,,,,,,, ,,6.0,2.0,,,0,1,0,0,0,0,0,0,0,0,1
5655,1,0,1,41,12055,4376,16,11382,2105,21,10484,3413,8,3,13,520,0,0,2,2,2,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,0,0,2,0,2,2,2,2,2,2,2,6,0,1,5,6,0,2,1,5,1,4,3,2,0,1,3,3,6,11,4,4,6,11,7,3,6,3,6.0,4.0,,6.0,7.0,,,,,6.0,7.0,,4.0, ,12.0,6.0,7.0,4.0,12.0,0,0,0,0,0,0,1,0,0,0,0
5657,0,1,1,13,2343,9886,5,1250,11049,8,2609,9252,1,7,4,12234,1,0,0,2,2,0,2,0,2,2,0,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,5,2,3,2,3,0,2,1,5,3,4,2,3,0,1,3,3,3,12,6,6,3,12,6,5,1,5,8.0,8.0,,8.0,8.0,,,,,8.0,8.0,,, ,7.0,8.0,8.0,7.0,7.0,0,0,0,0,0,0,0,1,0,0,1
5658,1,0,1,35,9272,1663,12,6952,3079,19,8216,626,3,2,10,3959,0,2,0,2,2,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,2,0,2,2,0,2,0,2,0,2,2,2,2,2,6,6,6,9,3,0,3,0,2,2,2,3,2,4,3,3,1,3,3,7,4,5,5,2,4,6,5,2,5,9.0,3.0,6.0,,,,,,,,,,, ,,9.0,9.0,6.0,,0,0,0,0,0,0,0,0,1,0,0
5660,2,1,0,8,158,12130,3,157,11876,4,161,11495,3,3,4,7243,0,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,1,2,1,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,0,2,2,2,2,2,0,5,5,5,9,2,6,1,0,3,3,4,1,3,2,1,3,1,3,3,5,12,6,6,7,12,0,1,2,3,,,,,,7.0,,,,,,,, ,8.0,,,7.0,8.0,0,0,0,0,0,0,0,0,0,0,0
5663,1,0,1,44,12763,7606,19,12144,6823,26,12363,9755,3,3,14,4683,0,2,0,2,2,2,2,0,0,2,0,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,0,2,2,2,0,2,2,2,2,2,2,2,6,5,2,6,4,0,3,1,2,2,3,4,1,3,1,3,6,5,12,4,2,4,7,4,4,6,1,1.0,4.0,,1.0,4.0,5.0,,,,1.0,4.0,,, ,5.0,1.0,4.0,5.0,5.0,0,0,0,1,0,0,0,0,0,1,0
5666,1,0,1,45,12903,8189,18,11944,5306,26,12381,10161,3,0,17,909,1,2,2,2,2,2,0,2,2,0,0,2,2,2,2,2,2,2,0,2,2,1,2,1,2,2,2,0,0,0,0,0,2,2,0,0,0,2,2,0,0,2,2,2,2,2,6,3,3,5,4,0,4,2,3,5,2,4,3,3,1,3,3,7,5,6,4,2,6,2,5,1,5,6.0,4.0,,6.0,4.0,,,,,6.0,4.0,7.0,7.0, ,9.0,6.0,4.0,7.0,9.0,0,0,0,1,0,0,0,0,0,1,1
5678,1,0,1,41,12060,4711,16,11730,4205,25,12031,6553,0,3,14,10605,1,2,2,2,2,2,0,2,2,0,2,2,2,2,0,2,2,2,2,1,2,2,2,1,2,2,2,0,0,0,2,0,2,2,0,0,2,2,2,0,2,2,0,2,6,6,5,5,3,0,3,0,1,1,2,1,2,4,1,0,1,3,3,2,12,4,6,2,12,5,5,4,5,6.0,3.0,,6.0,3.0,,,,,6.0,3.0,,, ,13.0,6.0,3.0,13.0,13.0,0,0,1,0,0,0,0,0,0,0,1
5683,0,1,2,7,18,12660,2,30,12195,6,598,10915,2,4,4,10836,1,2,2,2,2,2,0,2,2,0,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,6,2,0,2,4,0,1,1,3,1,4,2,3,3,1,3,3,3,12,3,3,3,3,7,5,6,5,8.0,5.0,,8.0,5.0,,,,,8.0,5.0,,, ,11.0,8.0,5.0,11.0,11.0,0,0,0,0,1,0,0,0,0,1,1
5692,1,0,1,41,12189,6696,16,10252,1928,25,12210,7867,1,2,11,6476,1,0,0,2,0,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,2,2,2,2,2,2,5,2,2,5,0,0,1,1,4,1,3,2,3,3,1,3,5,5,11,4,2,4,7,4,4,1,3,6.0,3.0,4.0,6.0,3.0,,,,,6.0,3.0,,, ,7.0,6.0,3.0,4.0,7.0,0,0,1,0,0,0,0,0,0,0,1
5693,1,0,1,43,12199,4262,16,11221,1712,23,11238,4284,2,1,16,2993,1,2,2,2,2,2,0,0,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,0,0,0,2,2,2,2,0,2,2,0,2,2,2,2,5,2,6,9,6,4,1,0,2,3,5,3,4,2,3,3,1,3,3,5,3,3,4,3,3,2,3,1,3,1.0,4.0,,,,,,,,,,,, ,,1.0,1.0,,,1,0,0,0,0,0,0,0,0,0,1
5697,1,0,0,39,10132,3342,18,9603,96,24,11689,5826,4,2,15,2793,1,0,2,2,0,2,2,2,2,0,0,0,2,2,2,2,2,0,2,1,2,1,2,3,2,2,2,0,2,0,2,2,2,2,0,0,0,2,2,0,0,2,2,2,2,2,6,3,7,5,3,0,3,3,6,1,5,5,3,2,1,3,3,8,3,3,5,2,5,2,3,1,1,4.0,7.0,,3.0,7.0,,,,,3.0,7.0,,, ,10.0,3.0,7.0,10.0,10.0,0,0,0,0,0,0,1,0,0,0,1
5709,3,0,1,25,4577,8136,13,6690,3217,14,3614,10050,7,3,7,582,1,0,0,0,2,0,2,2,2,0,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,0,0,0,2,2,2,2,2,0,2,2,5,6,9,2,2,1,0,2,1,5,5,6,2,3,3,1,3,3,3,12,6,4,3,3,7,5,5,5,,,,,,,1.0,1.0,5.0,1.0,5.0,,, ,,1.0,5.0,,,0,0,0,0,1,0,0,0,0,1,1
5712,1,0,1,34,8475,1943,16,9096,455,20,8663,3379,2,6,8,11414,1,0,0,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,0,0,2,2,0,0,2,5,5,2,9,6,7,6,0,2,2,5,3,4,2,3,3,1,3,3,6,12,3,3,6,12,2,5,5,5,6.0,8.0,,6.0,8.0,6.0,,,,,,,, ,,6.0,8.0,6.0,,0,0,0,0,0,0,0,1,0,0,1
5713,0,1,1,24,5074,8470,7,2698,8648,15,5839,5956,2,2,10,7372,0,2,2,2,2,2,0,2,2,0,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6,2,0,0,6,0,1,1,2,1,2,2,2,0,3,3,3,5,11,3,3,5,11,3,5,6,5,6.0,3.0,,,,,,,,,,,, ,,6.0,6.0,,,0,0,0,0,0,1,0,0,0,0,0
5724,1,0,1,37,10503,3200,16,11274,1800,21,9675,3462,3,2,14,3579,1,2,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,3,2,1,1,1,2,2,1,2,0,2,2,2,2,2,0,0,0,2,0,0,0,2,2,2,3,3,3,7,4,6,3,0,3,1,6,1,3,2,3,3,1,3,6,3,12,4,2,4,7,4,4,1,3,2.0,1.0,,1.0,1.0,,,,,1.0,8.0,,3.0, ,7.0,1.0,8.0,3.0,7.0,0,0,0,0,0,0,0,1,0,0,1
5728,1,0,1,39,11493,4256,17,11887,4981,19,8730,4437,1,5,10,10632,0,0,0,0,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,2,4,5,3,7,0,2,2,3,3,4,4,1,3,1,3,3,3,11,4,4,3,11,2,3,1,3,,,,,,,4.0,11.0,8.0,11.0,8.0,6.0,6.0, ,7.0,11.0,8.0,6.0,7.0,0,0,0,0,0,0,0,1,0,0,0
5729,1,0,0,26,5962,7619,9,3244,8676,15,5769,6701,1,4,4,10739,0,0,0,2,2,2,2,2,2,0,0,0,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,0,2,2,0,0,2,2,0,2,2,2,0,2,5,0,5,2,0,6,3,0,1,1,2,1,3,2,2,3,1,3,3,7,5,4,3,3,12,7,3,2,5,6.0,4.0,,6.0,4.0,,,,,,,,, ,,6.0,4.0,,,0,0,0,1,0,0,0,0,0,1,0
5735,3,0,1,37,9957,4220,16,11219,1545,17,7293,4598,3,2,13,4122,1,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,2,2,1,2,1,2,2,2,0,0,2,2,0,2,2,2,2,2,0,2,2,2,2,0,2,5,2,3,5,4,4,6,0,1,3,6,1,2,2,3,3,1,3,3,0,12,3,3,0,12,6,3,5,3,6.0,3.0,,6.0,3.0,,,,,6.0,3.0,7.0,7.0, ,9.0,6.0,3.0,7.0,9.0,0,0,1,0,0,0,0,0,0,0,1
5736,0,0,1,31,6499,5190,14,6717,3533,19,6692,1813,2,1,11,4730,0,2,2,2,2,2,0,2,2,0,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,3,6,2,6,0,1,1,4,3,2,2,3,3,1,3,3,0,12,4,4,3,12,3,3,2,3,,,,6.0,2.0,,,,,6.0,2.0,,, ,7.0,6.0,2.0,7.0,7.0,0,1,0,0,0,0,0,0,0,0,0
5741,1,0,1,48,13030,9280,21,12444,11748,27,12346,9172,3,1,16,1985,1,2,0,2,2,2,2,2,2,0,0,0,2,0,2,2,2,2,2,1,2,1,2,5,2,2,2,2,0,0,2,0,2,2,2,2,0,2,2,0,2,2,2,2,6,2,6,3,3,4,0,0,4,1,5,5,2,2,1,3,1,3,3,0,12,3,6,0,12,3,5,1,5,,,,6.0,8.0,,,,,,,,, ,,6.0,8.0,,,0,0,0,0,0,0,0,1,0,0,1
5742,1,0,1,30,7346,271,13,8992,2328,17,7053,915,1,3,12,9634,1,0,0,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,1,1,1,1,1,1,1,5,0,2,2,2,2,2,2,2,0,0,2,0,2,2,0,2,2,2,5,5,9,0,0,4,0,1,1,3,3,4,2,1,3,1,3,3,0,5,4,4,0,6,6,3,6,5,9.0,8.0,4.0,8.0,8.0,,,,,,,,, ,,8.0,8.0,4.0,,0,0,0,0,0,0,0,1,0,0,1
5749,1,1,1,30,6754,4194,13,7707,1635,15,5214,6464,1,2,10,8128,1,0,0,2,0,2,2,2,2,0,2,0,2,2,2,2,2,2,0,1,2,2,2,3,1,2,2,2,2,2,2,2,0,2,0,2,0,2,0,0,2,2,2,2,2,2,6,9,3,0,4,0,4,2,2,3,4,2,3,3,3,3,3,8,4,5,5,8,4,7,3,1,5,,,,,,,,,,,,,, ,,,,,,0,0,0,0,0,0,0,0,0,0,1
5758,0,1,1,18,3057,9355,7,1458,9640,10,4282,7276,1,3,7,10036,0,2,2,2,2,2,0,2,2,0,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,5,2,3,5,2,0,4,4,5,5,6,2,2,1,1,3,3,0,6,6,6,0,12,3,5,0,5,6.0,8.0,,6.0,8.0,,,,,,,,, ,,6.0,8.0,,,0,0,0,0,0,0,0,1,0,0,0
5759,3,0,0,18,2705,9735,6,1587,9371,12,3703,8653,1,9,3,12249,0,0,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,2,2,0,2,3,3,6,2,7,2,3,0,4,4,5,5,6,2,3,3,1,3,6,8,3,3,2,4,7,4,4,1,3,1.0,3.0,,1.0,3.0,,,,,1.0,3.0,,, ,21.0,1.0,3.0,21.0,21.0,0,0,1,0,0,0,0,0,0,0,0
5763,0,1,0,23,3907,7587,10,3909,8020,12,3729,6893,4,3,10,6467,1,2,0,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,5,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,6,9,6,6,4,0,2,1,4,1,2,2,3,3,1,3,3,7,12,4,4,7,12,2,3,1,3,1.0,1.0,,1.0,1.0,,,,,,,,, ,,1.0,1.0,,,1,0,0,0,0,0,0,0,0,0,1
5764,1,0,0,38,10397,2972,14,7996,1186,23,10339,2436,4,3,11,3759,0,2,0,2,2,2,2,2,2,0,0,0,2,0,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,0,2,0,2,2,0,0,2,2,0,2,2,2,2,2,6,0,6,2,6,0,2,0,1,1,2,1,2,2,3,3,1,3,3,7,12,4,4,7,12,0,5,6,5,8.0,4.0,,8.0,4.0,5.0,,,,,,,, ,,8.0,4.0,5.0,,0,0,0,1,0,0,0,0,0,1,0
5765,1,0,1,37,10888,2601,12,6570,3428,23,10985,3944,3,4,10,6850,0,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,1,2,2,2,2,2,2,2,2,2,0,2,0,2,2,0,2,0,2,0,2,2,2,2,2,6,6,6,5,6,5,4,0,2,2,3,3,4,2,1,3,1,3,6,3,4,3,2,4,7,4,4,1,1,1.0,3.0,,1.0,3.0,,,,,,,,, ,,1.0,3.0,,,0,0,1,0,0,0,0,0,0,0,0
5770,1,0,1,30,7230,3124,12,6680,3251,19,7254,3277,4,4,11,6674,0,0,0,2,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,0,2,0,2,2,2,2,0,2,0,2,2,2,2,2,6,6,6,8,1,0,2,0,4,2,2,3,4,2,3,3,1,3,3,7,6,4,6,6,3,6,5,6,5,1.0,2.0,,1.0,2.0,,,,,1.0,2.0,5.0,5.0, ,7.0,1.0,2.0,5.0,7.0,0,1,0,0,0,0,0,0,0,0,0
5771,3,0,1,20,3646,9048,9,5192,10498,8,1878,10517,1,6,5,12229,0,0,0,2,2,0,2,2,2,2,2,0,2,0,2,2,2,2,2,3,2,2,2,2,2,2,2,2,0,0,2,0,2,2,2,0,0,2,2,2,2,2,0,2,6,6,3,8,2,5,4,0,2,2,3,3,2,2,2,0,1,3,3,7,12,4,5,0,12,2,3,1,3,6.0,2.0,,6.0,2.0,,,,,6.0,2.0,,4.0, ,9.0,6.0,2.0,4.0,9.0,0,1,0,0,0,0,0,0,0,0,0
5777,2,0,2,24,4598,8128,11,4435,7045,14,5146,7432,4,2,8,3317,0,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,0,0,2,2,2,2,2,0,2,6,6,6,2,3,5,4,0,2,2,3,3,2,2,3,3,1,3,3,0,4,1,4,0,4,5,3,2,3,8.0,4.0,,8.0,4.0,,,,,8.0,4.0,,, ,14.0,8.0,4.0,14.0,14.0,0,0,0,1,0,0,0,0,0,1,0
5778,2,1,0,18,3489,10657,4,443,11534,13,6212,5958,1,2,8,9267,1,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,0,2,6,0,6,2,3,0,4,0,2,2,3,3,4,1,3,3,3,3,3,6,11,3,4,6,12,3,5,5,5,,,,,,,,,,,,,, ,,,,,,0,0,0,0,0,0,0,0,0,0,1
5780,1,0,0,52,13100,12738,23,12504,12349,31,12412,12252,14,15,18,12250,0,2,2,2,2,2,0,2,2,0,2,2,0,2,2,2,2,2,0,1,2,2,1,2,2,2,2,2,0,0,0,0,2,2,0,0,2,2,0,2,2,2,2,2,6,2,0,6,1,0,3,0,1,2,5,3,4,2,2,0,1,1,1,6,3,1,2,4,7,4,4,3,4,1.0,4.0,,1.0,5.0,,,,,1.0,5.0,,, ,,1.0,5.0,,,0,0,0,0,1,0,0,0,0,1,0
5781,3,0,1,23,3566,8834,11,4492,7057,10,3127,7837,3,7,6,11909,1,0,0,0,2,0,2,0,2,2,2,0,2,0,2,2,2,2,2,1,2,1,1,3,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,0,2,5,3,6,2,4,2,6,0,2,2,2,3,2,2,3,3,1,3,3,7,12,6,3,7,12,7,5,6,5,6.0,8.0,,6.0,8.0,6.0,,,,,,,, ,,6.0,8.0,6.0,,0,0,0,0,0,0,0,1,0,0,1
5784,0,1,1,24,4663,6766,12,5853,4727,13,5162,4467,2,3,8,8893,1,2,2,2,2,2,0,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,3,7,9,4,2,2,0,2,4,5,3,4,3,1,0,1,3,5,6,12,3,2,4,7,4,4,1,3,8.0,3.0,,8.0,3.0,3.0,,,,8.0,3.0,,, ,7.0,8.0,3.0,3.0,7.0,0,0,1,0,0,0,0,0,0,0,1
5789,2,0,1,29,6462,3223,12,5910,5014,16,6165,2839,3,1,11,3285,0,2,2,2,2,2,0,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,2,2,2,0,2,2,5,6,5,3,5,4,0,2,4,3,3,4,2,3,2,1,3,3,6,0,3,6,3,2,3,5,6,3,11.0,3.0,,11.0,3.0,17.0,,,,,,,, ,,11.0,3.0,17.0,,0,0,1,0,0,0,0,0,0,0,0
5794,1,1,0,28,7859,2443,11,9786,8742,17,8194,1857,2,3,10,7631,0,2,0,2,2,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,2,0,2,2,2,2,2,6,6,2,2,2,0,3,0,2,1,3,1,2,2,3,3,1,3,3,7,4,3,3,6,12,0,5,6,1,1.0,5.0,,1.0,5.0,,5.0,,,1.0,5.0,12.0,12.0, ,12.0,1.0,5.0,12.0,12.0,0,0,0,0,1,0,0,0,0,1,0
5805,3,0,0,23,4244,8264,12,9131,11959,7,1288,10081,1,4,8,11328,1,2,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,2,2,1,2,2,2,3,2,2,2,2,0,2,2,0,2,2,2,2,0,2,2,2,2,2,0,2,6,6,1,2,3,2,3,0,1,3,3,1,2,2,1,0,1,3,3,7,5,4,3,3,12,3,5,2,5,1.0,5.0,,,,,,,,,,,, ,,1.0,1.0,,,1,0,0,0,0,0,0,0,0,0,1
5813,1,0,0,52,13100,12738,23,12504,12349,31,12412,12252,14,15,18,12250,1,2,2,2,2,2,0,2,2,0,0,2,2,0,2,2,2,2,2,1,2,2,2,5,2,2,2,2,2,2,2,2,0,2,0,0,2,2,2,0,2,0,0,2,6,6,6,5,3,5,4,0,2,1,3,3,4,2,3,3,1,3,3,2,4,4,4,0,5,0,5,0,3,1.0,3.0,,1.0,3.0,7.0,,,,1.0,3.0,,, ,13.0,1.0,3.0,7.0,13.0,0,0,1,0,0,0,0,0,0,0,1
5835,1,0,1,27,5691,6334,16,11251,1758,8,2032,10328,0,2,10,10026,0,2,2,2,2,2,0,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,6,6,6,2,7,0,3,0,3,1,4,1,2,2,1,3,3,3,3,3,3,6,6,3,3,2,3,1,1,6.0,3.0,,6.0,3.0,,,,,6.0,3.0,,11.0, ,18.0,6.0,3.0,11.0,18.0,0,0,1,0,0,0,0,0,0,0,0
5837,2,1,1,17,2756,10895,8,2419,10523,11,3859,8878,6,4,8,2577,1,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,0,2,3,3,6,2,4,2,2,0,4,2,3,5,4,3,3,3,3,3,3,3,12,3,4,2,12,2,3,1,5,10.0,7.0,,9.0,7.0,,,,,9.0,7.0,,, ,6.0,9.0,7.0,6.0,6.0,0,0,0,0,0,0,1,0,0,0,1
