 15851512  .5617684125900269      .7173571586608887    -.69716048240661621634116 5 212 332142 5 5251 3 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 5 5 5 5 5 5 5 5 5 5 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 1 1 4 2 3 3 4 4 2 2 2 6 3 5 2 6 0 0 0 0 1 0 1 4 4 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 6 4 1 1 2 2 1 2 2 6 3 2 5 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 3 1 2 2 2 4 4 4 4 4 4 4 40 0000000000000000
 15961203 .16403353214263916     .23988404870033264    3.43910741806030271241426 5 256 552441 3 3133 3 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 5 5 6 2 4 2 6 4 5 4 2 2 4 3 4 3 4 4 3 4 3 4 3 3 4 1 1 1 4 6 3 3 4 3 3 1 2 5 4 5 6 6 0 0 0 1 1 0 2 2 2 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 2 1 2 6 6 2 3 2 2 6 2 2 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 2 1 1 2 3 3 3 3 2 3 2 2 30 0000000000000000
 16051413 1.4963886737823486     2.1698315143585205    2.00147366523742682221336 5 242 131641 5 5161 5 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 2 2 2 2 5 2 2 1 3 3 4 4 4 3 4 3 4 3 4 2 4 4 4 3 1 1 3 4 4 1 3 3 3 2 2 2 2 4 5 6 6 1 1 1 1 1 0 2 6 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 197 3 1 1 1 6 1 3 3 4 3 1 6 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 2 3 4 3 3 1 4 1 2 11 0000000000000000
 16071402 .38396674394607544                           2.91885018348693851243226 5 226 221231 2 2121 3 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 5 5 5 2 4 2 6 5 5 5 2 2 1 1 3 2 4 4 3 3 3 3 3 4 3 1 1 1 4 2 3 2 2 4 2 2 2 4 4 6 6 6 0 1 0 1 0 0 2 1 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 2 2 2 6 6 1 3 3 1 2 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 2 4 4 3 3 3 3 2 2 20 0000000000000000
 16271203  .1404711902141571     .22807170450687408     3.6004641056060791141336 5 266 131141 3 3223 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 5 5 6 5 5 1 6 4 5 4 3 3 3 3 4 2 4 4 3 4 2 4 4 4 3 3 2 2 2 2 3 3 4 3 2 1 2 2 4 4 2 6 0 0 0 0 0 1 2 3 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 2 3 3 2 6 6 1 3 1 6 6 1 6 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 3 2 4 4 1 2 1 4 2 1 1 1 10 0000000000000000
 16331202  .2156354933977127      .3893525004386902    3.22784066200256352111116 5 226 421231 5 5152 2 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 3 3 3 1 3 1 4 4 4 4 3 3 2 2 3 3 2 3 3 3 2 3 3 3 3 1 2 2 4 4 1 2 3 3 2 1 2 2 3 4 2 2 0 0 0 0 1 0 1 5 3 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 6 3 2 1 2 6 1 2 2 5 3 1 3 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 4 4 4 4 4 4 4 40 0000000000000000
 16341403  .4234229028224945     .05587472766637802    2.56474542617797851142226 5 222 221541 5 5521 2 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 2 2 5 1 1 1 6 4 4 3 2 2 2 4 4 4 2 4 2 3 1 2 1 4 2 1 1 3 2 2 3 2 3 3 2 3 2 1 1 1 6 6 0 0 1 0 0 0 1 5 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 2 2 3 1 1 1 1 3 1 6 3 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 3 2 3 2 2 3 1 3 3 3 3 2 30 0000000000000000
 16351203 .12452550232410431   -.024330411106348038     3.4079256057739261141316 5 226 121442 5 5321 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 3 3 4 3 3 6 6 4 4 4 3 3 3 3 4 4 4 4 4 4 2 4 2 4 3 3 3 3 4 6 3 3 3 3 2 1 2 1 4 1 6 6 0 0 1 0 0 0 1 5 3 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 6 4 1 1 2 6 1 2 1 6 5 1 4 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 4 2 3 3 2 3 3 4 3 4 3 3 30 0000000000000000
 16471402  .2007591277360916     .22096318006515503    -.58539831638336181232216 5 216 432241 4 4432 3 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 5 5 5 5 5 6 4 5 5 3 3 2 3 3 3 3 4 3 3 1 3 3 2 3 1 1 3 4 2 3 3 2 1 3 2 2 3 4 5 6 6 0 0 0 1 1 0 2 2 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 3 2 1 2 6 6 1 1 3 2 2 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 3 2 3 3 3 4 3 3 3 3 4 1 40 0000000000000000
 16801203 .16485202312469482     .19649484753608704    2.69463300704956051251336 5 224 442441 6 5551 2 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 2 4 3 3 2 6 4 3 2 2 1 1 1 3 3 2 4 3 3 3 3 3 3 1 3 1 3 4 2 3 1 3 2 3 3 2 2 4 3 1 1 0 1 0 0 0 0 1 5 3 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 6 4 1 1 2 6 1 1 2 5 4 2 6 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 2 1 2 2 3 3 3 3 2 3 3 2 40 0000000000000000
 16911202 .18264877796173096      .3393044173717499    2.89275360107421884231226 5 224 231441 6 6261 2 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 2 2 2 2 4 2 6 4 4 5 2 2 3 4 4 4 4 4 3 4 4 4 4 4 4 1 1 1 2 3 3 3 399 3 2 2 1 4 5 6 6 0 0 0 0 1 0 2 5 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 6 3 1 1 2 6 1 1 3 4 6 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 3 3 3 3 2 4 3 4 4 4 4 3 40 1000000000000000
 17041403  .2930527627468109      .3889954686164856    1.72666323184967041241336 5 226 251341 4 4143 1 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 2 3 4 1 2 1 6 5 5 5 3 3 1 1 2 3 3 3 2 4 1 2 1 3 3 3 1 3 2 6 1 3 3 4 3 2 2 4 4 6 6 6 0 0 0 0 1 0 2 3 3 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 3 1 1 6 6 1 4 1 6 4 2 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 1 2 2 1 2 2 2 3 2 3 1 20 0000000000000000
 17311512  .7555587887763977     1.0124348402023315      .7084767222404482222221 5 322 111242 5 5253 2 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 2 4 6 2 6 2 4 4 4 3 3 3 4 3 3 4 4 2 2 4 3 4 4 2 4 1 1 3 4 6 3 3 3 2 2 2 2 2 4 3 6 6 0 1 0 1 1 0 2 4 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 6 4 3 1 2 2 1 3 3 4 3 1 2 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 2 2 3 3 3 4 3 4 4 4 3 2 40 0000000000000000
 17331203 .21251334249973297     .19835451245307922     2.4688224792480471131226 5 225 623332 5 5343 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 2 6 2 4 2 6 3 2 3 1 1 1 2 3 3 4 4 3 4 2 4 3 4 3 3 3 3 4 3 3 4 4 3 2 1 3 2 4 4 6 6 0 0 1 0 0 0 2 5 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 2 2 1 1 2 6 1 1 1 5 4 4 6 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 1 3 3 3 3 3 3 4 3 40 0000000000000000
 17351403  .2976120412349701    -.01234338991343975     .74400645494461061131336 5 213 221331 6 6161 2 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 2 3 4 2 2 1 6 2 4 3 3 2 2 2 4 3 2 4 4 3 4 4 2 3 3 1 1 1 2 4 3 2 3 3 3 3 4 4 2 5 6 6 0 0 1 0 0 0 2 5 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 2 1 1 1 6 1 1 3 2 4 1 6 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 2 2 4 3 3 4 4 4 4 4 4 2 40 0000000000000000
 17411203 .15680719912052155      .3194495737552643    2.58666110038757321131226 5 224 643241 5 4441 2 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 2 2 3 3 3 4 5 5 5 3 3 3 3 4 4 3 4 4 4 3 3 3 3 3 3 3 3 4 4 1 2 2 3 3 1 2 2 2 6 6 1 0 0 0 0 1 0 2 3 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 6 4 3 1 2 6 1 1 1 4 3 2 3 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 2 2 2 2 3 4 4 4 4 4 4 4 40 0000000000000000
 17471213  .1343475878238678   -.012751350179314613    1.04586863517761231252226 5 222 111631 5 5251 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 2 2 6 2 4 6 6 4 4 4 2 2 2 2 2 2 2 3 3 3 2 4 3 4 3 1 1 1 2 4 3 2 2 1 3 3 2 2 1 6 1 6 0 0 1 0 0 0 2 6 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 6 4 1 1 2 6 1 2 3 3 2 2 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 3 1 3 2 1 3 3 4 3 3 3 2 30 0000000000000000
 17621203 .18705178797245026       .335636168718338     3.6429493427276611131226 5 226 361341 5 5251 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 3 3 4 4 4 6 4 4 4 4 4 2 2 2 4 4 4 4 3 4 2 4 3 3 3 1 1 1 4 4 1 2 3 3 3 2 2 1 4 5 6 6 0 0 0 1 0 0 2 4 3 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 3 1 1 2 1 1 1 2 4 3 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 2 3 4 3 3 4 4 4 3 40 0000000000000000
 17641312  .2634109854698181      .3492053151130676     .63570249080657961642226 5 466 311521 5 5151 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 2 3 2 6 2 5 5 5 5 1 2 1 2 3 2 1 1 2 2 2 4 4 4 2 3 2 3 5 6 3 3 4 2 2 1 2 6 4 5 2 6 0 0 0 0 0 1 1 4 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 6 3 2 2 6 6 1 2 2 6 4 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 2 2 3 2 3 2 1 3 2 1 2 1 20 0000000000000000
 17661203 .22258490324020386     .27079644799232483    2.18321895599365231231226 5 266 442341 5 5251 4 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 3 3 6 2 2 1 6 5 5 5 3 2 3 3 4 4 4 4 2 3 2 3 4 4 3 1 1 1 4 4 1 2 3 4 2 2 2 2 2 1 6 6 0 1 1 1 1 0 2 5 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 3 1 2 6 6 1 2 3 4 4 1 4 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 3 2 2 2 3 3 3 4 4 3 4 4 40 0000000000000000
 17711202  .2478218674659729      .2961612045764923    2.92761611938476561142136 5 225 452341 5 5531 4 0 1 1 0 0 0 0 0 1 0 0 1 1 0 0 0 0 4 4 4 1 4 1 6 4 4 4 3 3 2 1 1 3 4 4 3 4 4 4 3 4 4 1 1 1 4 4 1 3 3 2 2 1 2 3 4 4 6 3 0 0 0 1 1 0 2 3 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 3 1 1 1 2 2 1 1 2 3 2 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 1 2 2 4 4 4 4 4 3 3 40 0000000000000000
 17781312  .9916882514953613     1.3759311437606812   -.225760012865066531142346 5 226 322331 3 3132 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 2 1 3 1 3 4 4 4 1 1 1 2 4 4 4 3 4 2 2 4 4 1 4 1 1 1 4 6 1 2 2 2 3 1 2 2 4 5 6 6 0 0 0 1 0 0 2 2 2 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 2 3 1 2 6 6 1 1 3 2 2 3 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 2 2 1 2 3 3 2 4 4 3 4 3 40 0010000000000001
 17911202  .2149171382188797      .3341633975505829    1.85108304023742681131226 5 126 131141 2 2121 3 1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 2 2 2 5 5 5 5 2 5 5 1 1 2 3 3 4 2 4 2 4 1 3 4 5 2 1 1 3 4 6 1 3 3 3 3 1 3 4 4 3 1 1 0 0 1 0 0 0 2 2 3 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 6 3 1 2 6 6 2 1 2 3 2 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 3 1 3 3 2 4 3 4 3 3 4 3 30 0000000000000000
 17971302  .4104591906070709      .3921305537223816    1.76763904094696041232226 5 216 241232 3 3632 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 2 4 1 4 1 6 4 4 4 2 1 3 2 3 3 2 3 1 2 2 3 1 1 3 1 1 1 4 6 3 3 2 3 3 2 2 2 1 6 6 6 0 0 0 1 1 0 2 4 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 5 2 3 1 3 3 1 1 4 1 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 3 3 3 3 3 3 2 2 3 2 3 1 30 0000000000000000
 18281503  .3435029089450836      .5034528374671936    1.93690538406372075111116 1 466 2111429999621 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 5 5 2 1 5 1 5 5 5 5 4 4 4 2 4 4 4 4 4 4 4 4 4 3 2 2 2 1 6 6 1 3 3 3 2 1 2 4 3 4 6 6 0 0 0 0 1 0 2 4 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 3 1 1 2 1 1 1 1 6 6 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 2 3 4 3 4 4 4 3 3 30 2000000000000000
 18301203 .23290376365184784     .28441721200942993    2.68664717674255371141336 5 222 221241 2 2321 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 4 3 2 2 3 1 6 4 5 5 1 2 1 3 4 4 4 4 4 4 1 1 4 2 2 3 3 3 4 4 3 3 3 3 2 2 3 5 4 4 6 6 0 0 1 0 0 0 2 3 3 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 2 2 1 2 6 6 1 2 1 3 3 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 1 3 3 1 3 3 4 3 4 3 2 40 0010000000000001
 18461203 .13963881134986877    -.04368210956454277    3.19748973846435551251336 5 224 231542 5 5243 2 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 2 2 4 4 4 3 6 5 4 4 4 2 4 4 3 3 4 4 3 4 3 3 3 3 3 3 1 1 2 3 1 2 3 2 2 2 2 2 4 6 6 6 0 0 0 0 1 0 2 3 3 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 5 3 2 1 1 1 1 1 4 4 2 2 6 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 2 1 2 2 3 4 3 4 4 4 4 4 40 0000000000000000
 18671413 .28636837005615234     .02801157534122467    1.62553966045379641152116 5 331 161621 2 2312 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 2 4 4 6 6 1 4 4 4 2 2 3 4 4 1 1 1 1 4 3 4 4 4 2 1 1 1 2 2 3 2 4 1 3 3 5 1 1 4 1 1 0 0 0 1 0 0 2 1 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 3 1 2 6 6 1 2 2 1 2 1 3 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 3 3 3 3 4 3 3 4 3 3 4 1 40 0000000000000000
 18701202 .28222569823265076      .4761436879634857    3.06547355651855471141226 6 226 563341 5 4341 2 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 5 5 5 5 5 5 5 5 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 1 1 2 4 6 2 3 3 2 2 3 2 4 3 3 1 6 0 0 0 0 1 0 2 3 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 2 4 1 2 6 6 1 3 1 3 3 2 2 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 3 3 4 4 3 3 1 40 0000000000000000
 18871203 .16542600095272064     .21111395955085754     2.5089604854583741331221 5 235 131441 5 5252 2 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 2 2 4 5 5 5 6 6 5 5 4 4 3 3 4 4 4 4 3 2 2 3 4 4 3 3 3 3 2 4 1 3 3 3 2 3 2 6 4 6 6 6 0 0 1 1 1 0 2 5 3 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 6 4 1 1 1 6 1 2 1 4 3 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 2 1 1 1 3 4 3 4 4 4 3 3 30 0000000000000000
 18941403  .2109023779630661   -.009281392209231853   -.145451530814170841142446 5 215 241142 5 4643 1 0 1 1 0 0 0 0 0 1 1 0 0 1 1 0 0 0 1 2 5 1 2 5 6 5 1 5 1 2 1 1 2 4 3 4 3 4 3 4 3 4 4 1 1 3 1 6 1 3 4 4 2 3 2 3 4 4 6 6 0 0 1 0 0 0 2 5 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 3 1 1 1 6 6 1 2 2 4 3 6 6 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 2 1 4 4 4 3 4 1 1 20 0000000000000000
 19021203 .23217016458511353      .2739187777042389    3.45884513854980471141226 5 226 323241 4 4232 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 3 3 3 6 6 1 1 2 3 2 4 4 4 4 3 4 3 3 2 3 4 3 3 3 1 3 4 4 1 4 3 3 2 2 2 1 4 3 6 6 0 0 0 0 1 0 2 3 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 6 3 1 1 6 6 1 2 1 2 3 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 2 2 4 4 4 4 4 4 2 1 30 0000000000000000
 19111202 .18028734624385834    .027919530868530273    -1.1871359348297121142226 5 216 221342 4 4333 2 0 0 1 0 0 0 0 0 0 1 0 1 0 1 1 0 0 3 3 6 1 3 6 6 2 1 5 3 3 1 2 4 3 4 4 3 4 4 3 4 4 4 1 1 1 4 6 3 3 4 2 2 2 2 1 4 5 1 2 1 0 1 0 1 0 1 4 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 6 4 1 1 2 2 1 1 1 6 2 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 3 2 2 2 3 4 3 4 3 4 3 3 40 0000000000000000
 19151203 .21328915655612946     .32964378595352173    2.84561491012573241141336 5 222 221241 2 2321 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 4 3 2 2 3 1 6 4 5 5 1 2 1 3 4 4 4 4 4 4 1 1 4 2 2 3 3 3 4 4 3 3 3 3 2 2 3 5 4 4 6 6 0 0 1 0 0 0 2 3 3 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 2 2 1 2 6 6 1 2 1 3 3 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 1 3 3 1 3 3 4 3 4 3 2 40 0010000000000001
 19291202 .33120086789131165     .42654529213905334     4.2065496444702151241336 5 266 121341 5 5251 1 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 2 2 2 1 2 2 6 5 5 3 4 4 2 2 5 3 1 4 4 2 4 3 4 4 3 1 1 1 3 2 1 2 4 2 3 3 2 1 3 2 1 2 0 0 0 0 1 0 1 5 3 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 6 2 1 1 2 6 1 2 1 6 2 1 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 2 1 3 4 1 1 2 4 3 4 3 2 10 0000000000000000
 19451302 .19898903369903564     .32792288064956665      2.104102134704591141316 6 223 321321 4 4232 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 2 2 3 2 6 2 6 5 4 5 3 2 2 3 3 4 4 4 3 3 3 2 3 5 4 1 1 1 4 4 3 2 4 2 2 3 2 1 4 5 6 1 0 0 0 0 1 0 2 3 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 6 4 3 1 1 1 1 1 2 4 3 2 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 1 2 2 1 4 3 4 3 4 2 1 40 0000000000000000
 19871203 .20333312451839447     .23676076531410217    3.17611336708068851232221 5 226 321341 6 5351 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 2 3 6 2 2 2 6 2 2 4 2 2 3 2 3 2 2 2 2 2 2 3 3 4 3 2 1 1 4 6 1 3 3 4 3 2 2 6 4 3 6 6 0 0 0 0 1 0 2 5 3 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 6 4 1 1 2 6 1 3 1 5 2 2 4 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 3 2 3 3 3 3 3 4 2 2 2 3 30 0000000000000000
 19921202  .1528429388999939     .16204676032066345     3.0383839607238771242221 6 465 231211 6 6161 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 5 5 5 5 6 5 6 5 5 5 4 4 3 3 4 4 3 4 4 4 3 4 4 4 3 3 1 3 2 4 3 3 3 3 3 1 2 2 4 5 1 1 0 0 1 0 1 0 2 5 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 6 3 1 1 2 6 2 2 2 5 4 1 2 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 2 2 2 2 3 4 3 4 4 3 4 4 40 0000000000000000
 20361503 .32987070083618164      .5430216789245605     2.2466268539428712323226 5 356 521142 5 3423 5 0 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 1 2 2 2 1 6 1 6 4 4 4 3 4 3 4 4 4 3 3 3 4 4 4 4 2 4 1 1 1 4 4 3 3 3 3 2 1 2 1 4 3 6 6 1 1 1 1 1 0 2 5 4 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 2 1 1 2 1 2 2 1 6 6 4 1 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 2 2 2 2 4 4 3 3 3 3 3 4 40 0000000000000000
 20441203 .35211074352264404      .5053623914718628    3.35781955718994141141226 5 266 552341 6 5353 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 3 1 6 6 5 5 3 2 1 2 2 2 2 2 1 2 1 2 2 2 2 3 1 3 2 1 3 2 3 2 3 3 2 2 4 3 6 6 0 0 0 0 0 1 2 5 3 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 3 1 2 6 6 1 2 2 4 3 1 3 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 3 2 3 2 1 2 3 3 3 3 3 2 20 0000000000000000
 20611203 .22146017849445343     .25974586606025696    3.47199249267578121351336 5 226 241331 6 6453 4 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 4 2 6 4 4 1 6 4 5 4 2 3 3 1 4 4 4 3 3 3 2 2 3 4 3 1 1 1 1 4 3 3 3 3 3 1 2 4 4 3 6 6 0 0 0 0 1 0 2 5 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 6 2 3 2 6 6 1 2 2 3 3 1 6 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 3 3 2 2 2 2 3 4 4 4 4 3 40 0000000000000000
 20641213 .33415666222572327     .43351781368255615     2.1819975376129151153116 5 235 352431 5 5241 3 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 2 2 3 5 6 6 1 2 2 3 3 3 2 2 3 4 3 4 3 3 1 4 2 4 3 1 3 3 2 2 1 2 3 1 2 2 2 2 4 5 2 6 0 0 0 1 1 0 2 4 3 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 6 4 1 1 2 1 1 1 2 4 2 1 3 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 3 2 2 2 3 4 4 4 3 4 4 2 30 0000000000000000
 20731203  .2346251755952835     .26815664768218994    3.19784474372863771141226 5 226 323241 4 4232 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 3 3 3 6 6 1 1 2 3 2 4 4 4 4 3 4 3 3 2 3 4 3 3 3 1 3 4 4 1 4 3 3 2 2 2 1 4 3 6 6 0 0 0 0 1 0 2 3 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 6 3 1 1 6 6 1 2 1 2 3 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 2 2 4 4 4 4 4 4 2 1 30 0000000000000000
