stud_id,w4pgrm,w4priv,w4urban3,w4all3p,w4cf3p,w4m3p,w4s1134,w4s1135,w4s1144,w4s1145,w4s120,w4s121,w4s122,w4s126,w4s409,cram,w4p229,w4p413,w4p234,w4p414,w4p503,w4faedu,w4moedu,grade_ask,deg_ask,teps_sex,tepsb_sex,np13v32v33_u,np13v32v33_ud,np13v52,edu,libart,sbl,sci,enger,agri,med,serv,else,educ,sblc,scic,engerc,agric,medc,servc,elsec
33465,0,1,2,1.6016166,1.3710241,1.415059,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,6.0,4.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33466,1,0,2,2.9665442,3.3475821,2.2557373,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,,3.0,,3.0,,4.0,,,0,0.0,3.0,7.0,27.5,0,0,0,0,0,0,0,1,0,,,,,,,1,
33467,1,0,2,2.9961023,2.5778911,3.0450356,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,6.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33468,0,1,2,1.1035284,0.50943017,0.45314336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,0,0.0,,,27.5,0,0,0,0,0,0,0,0,0,,,,,,,,
33470,1,0,2,2.3596058,1.8456907,1.7961836,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,6.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33471,3,0,1,1.8234136,2.0691898,1.0914866,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,,1.0,,2.0,0.0,,,,1,1.0,8.0,8.0,,0,0,0,0,0,0,0,0,1,,,,,,,,1
33472,1,0,2,-0.47504091,0.64993149,-1.3040543,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0,0.0,8.0,2.0,37.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
33474,1,0,2,3.4362807,2.7738883,3.152138,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,1.0,4.0,8.0,1,1.0,8.0,1.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33478,1,0,2,2.4165938,2.7686968,2.7132547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,,,2.0,1.0,1.0,3.0,,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33480,1,0,2,3.1094813,3.6923919,2.7575023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,3.0,3.0,2.0,4.0,4.0,1.0,6.0,0,0.0,7.0,3.0,27.5,0,0,0,1,0,0,0,0,0,,,1,,,,,
33482,1,1,1,3.1715984,2.5795929,4.109158,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33483,0,1,1,1.4356368,2.0941336,1.5373626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,,1.0,2.0,2.0,3.0,3.0,,3.0,0,0.0,8.0,1.0,22.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33486,1,0,0,0.47301269,1.0615212,-1.3439616,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,4.0,,2.0,1.0,1.0,4.0,,0,0.0,7.0,2.0,32.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
33487,1,0,2,4.4797893,3.326791,4.6293359,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,6.0,1,1.0,6.0,7.0,22.5,0,0,0,0,0,0,0,1,0,,,,,,,1,
33488,1,1,1,3.6354027,2.8167415,4.1827426,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,,3.0,2.0,0.0,0.0,4.0,,1,1.0,3.0,4.0,52.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
33489,3,0,1,2.1618657,2.0124295,1.8860512,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,,3.0,,2.0,3.0,,,,0,0.0,7.0,2.0,,0,0,1,0,0,0,0,0,0,,1,,,,,,
33490,1,0,2,-0.066090502,0.002358715,-0.30727121,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,,2.0,,,,3.0,,,1,1.0,3.0,3.0,,0,0,0,1,0,0,0,0,0,,,1,,,,,
33491,3,0,1,-0.55193365,0.58340383,-1.3913116,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,7.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33492,3,0,2,-0.34117395,0.068588749,-0.79472142,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33494,3,0,2,2.3202479,2.8344476,2.0845957,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,,,3.0,0.0,0.0,4.0,,1,1.0,4.0,4.0,42.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
33496,2,1,1,1.3208255,0.41159242,1.6047411,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,4.0,6.0,1,1.0,7.0,3.0,22.5,0,0,0,1,0,0,0,0,0,,,1,,,,,
33497,0,1,1,0.5890075,1.5940492,-0.43060565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4.0,2.0,1,1.0,7.0,3.0,,0,0,0,1,0,0,0,0,0,,,1,,,,,
33499,1,1,1,3.9583852,2.8719344,4.2328305,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,5.0,8.0,0,0.0,7.0,2.0,,0,0,1,0,0,0,0,0,0,,1,,,,,,
33501,1,0,2,3.1782417,3.8253295,3.1686265,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33505,3,0,2,2.0389819,2.2434494,2.2998135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33506,3,0,1,0.30264816,1.483682,0.29638097,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33509,1,0,1,1.0152642,2.1323574,-0.87145466,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,,3.0,2.0,5.0,4.0,6.0,,1,1.0,1.0,2.0,42.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
33510,2,1,0,0.55033183,0.642667,1.1062499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,6.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33512,1,1,2,2.4527736,3.492594,2.4675412,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,5.0,0,0.0,7.0,2.0,27.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
33514,1,0,2,4.0346937,4.0324426,3.7086542,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,8.0,0,0.0,7.0,1.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33518,3,0,1,2.8658423,3.7460697,2.8151989,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,4.0,0,0.0,8.0,1.0,27.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33521,3,1,1,0.14503101,2.197757,-1.9004121,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,1,1.0,3.0,2.0,22.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
33522,1,1,1,1.1614543,1.6510884,1.5698944,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,0,0.0,8.0,2.0,,0,0,1,0,0,0,0,0,0,,1,,,,,,
33524,1,0,1,1.6534443,1.735525,1.0078895,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,,2.0,,2.0,,0.0,,,0,0.0,8.0,1.0,17.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33525,2,1,1,0.45825091,0.34378314,0.47100556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,0,0.0,8.0,6.0,42.5,0,0,0,0,0,0,1,0,0,,,,,,1,,
33527,0,0,2,2.0248909,1.5170813,1.76344,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,,,,2.0,,0.0,,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33528,1,1,2,-0.70127094,0.24543817,-1.154762,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,4.0,2.0,1,1.0,7.0,6.0,,0,0,0,0,0,0,1,0,0,,,,,,1,,
33530,0,1,0,0.35328415,0.54812241,1.0552663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,,3.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33532,1,0,2,3.7928457,5.063859,3.867161,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,,,2.0,2.0,2.0,2.0,,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33534,0,1,0,0.19228831,0.1708317,0.18595238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,,1.0,2.0,0.0,0.0,1.0,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33535,1,1,2,2.3222473,2.38557,2.5015745,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,6.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33538,1,1,1,1.8008318,2.2832615,1.7390046,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,5.0,0,0.0,7.0,2.0,27.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
33540,3,0,2,-0.92759329,0.081403732,-1.2957218,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33543,2,1,2,-0.28351423,0.51000279,-0.94641083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,0,0.0,3.0,1.0,22.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33544,3,0,1,1.0656478,2.1984484,-0.045064516,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1,1.0,8.0,4.0,,0,0,0,0,1,0,0,0,0,,,,1,,,,
33549,1,0,1,3.3323305,2.6275895,3.9792187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,3.0,,1.0,3.0,1.0,2.0,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33550,1,0,2,2.3728557,2.2446856,2.8620677,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,6.0,1,1.0,8.0,4.0,,0,0,0,0,1,0,0,0,0,,,,1,,,,
33552,0,1,2,0.041213233,0.94178432,-0.17993836,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,,4.0,,2.0,,0.0,,,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33553,3,0,1,1.5175481,2.6865015,1.4730585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33555,2,0,0,1.5733963,2.259774,1.3928531,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33557,1,0,1,3.0895488,2.3727083,3.3064506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,8.0,1,1.0,7.0,2.0,32.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
33558,1,0,2,2.6004181,2.2197816,2.4105666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33559,3,0,1,2.4506013,1.4936911,3.2114637,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,,4.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33560,1,0,2,2.818562,2.9374235,3.1289694,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,7.0,0,0.0,7.0,2.0,42.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
33561,3,1,2,-0.99974418,-0.5388034,-0.89773071,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,,3.0,,2.0,,,,,0,0.0,4.0,4.0,,0,0,0,0,1,0,0,0,0,,,,1,,,,
33564,1,1,1,2.7248285,2.1877584,2.9611964,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,6.0,8.0,0,0.0,7.0,1.0,27.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33565,1,0,2,2.163646,1.5819896,2.5470014,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,5.0,3.0,2.0,5.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33568,0,1,0,1.8220526,1.7771994,1.8079271,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,4.0,6.0,1,1.0,8.0,3.0,,0,0,0,1,0,0,0,0,0,,,1,,,,,
33570,3,1,1,0.5816865,0.12144684,0.54597491,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33571,2,1,1,-1.1845939,-1.2208729,-1.4306576,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,,4.0,4.0,2.0,4.0,0.0,,8.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33572,3,1,1,-1.3418815,-0.62525046,-0.73834968,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0,0.0,7.0,1.0,57.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33573,1,0,2,3.4217436,3.5515954,3.0644987,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,2.0,2.0,4.0,2.0,0.0,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33577,0,1,1,0.34845468,1.1135998,-0.73691642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33581,1,0,1,2.3376107,1.5549552,2.95048,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,3.0,,3.0,1.0,1.0,1.0,5.0,,0,0.0,,,22.5,0,0,0,0,0,0,0,0,0,,,,,,,,
33582,3,1,2,2.1350927,2.311842,2.4915013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,5.0,6.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33588,1,1,1,2.9461806,2.6865067,2.7440763,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,,3.0,1.0,5.0,3.0,2.0,,0,0.0,4.0,4.0,27.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
33589,3,0,2,2.1311216,2.2857392,1.7504237,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,0,0.0,8.0,3.0,,0,0,0,1,0,0,0,0,0,,,1,,,,,
33591,2,0,1,1.6049389,1.6600028,1.6772596,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,6.0,6.0,0,0.0,8.0,2.0,,0,0,1,0,0,0,0,0,0,,1,,,,,,
33592,1,0,1,-0.62857288,-0.44770694,-0.90120161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,,3.0,0.0,0.0,4.0,0,0.0,7.0,1.0,27.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33594,3,1,1,0.38201043,0.87266427,-0.23821624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,3.0,0,0.0,8.0,2.0,32.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
33595,1,1,1,1.1031044,1.9548684,0.30279985,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,2.0,2.0,,2.0,1.0,1.0,2.0,,0,0.0,7.0,3.0,42.5,0,0,0,1,0,0,0,0,0,,,1,,,,,
33596,1,1,1,1.0216355,1.1655943,0.18180805,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,5.0,1,1.0,8.0,4.0,22.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
33599,3,0,1,1.0083385,0.63160062,0.93113667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,,1.0,1.0,,,,0,0.0,7.0,2.0,22.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
33601,3,1,2,-1.2032646,0.046657521,-1.7892711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33602,1,0,2,2.8717031,3.5714095,2.7668557,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,,2.0,2.0,1.0,0.0,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33604,3,0,1,2.1680493,1.9412605,2.9263461,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33609,1,0,1,2.4771528,2.4131143,3.5051167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,0,0.0,8.0,2.0,42.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
33611,2,0,2,2.0828755,2.3712385,2.7104197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0,0.0,4.0,2.0,,0,0,1,0,0,0,0,0,0,,1,,,,,,
33612,1,0,2,3.6131895,3.8404689,3.2797883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,4.0,7.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33614,2,0,2,1.5336258,2.1444397,1.2263774,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33615,2,0,1,1.7633718,1.2157854,1.8223209,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1,1.0,3.0,2.0,22.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
33617,1,1,2,1.6236752,3.1595395,0.63804173,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,,1.0,2.0,3.0,1.0,2.0,,0,0.0,8.0,0.0,,1,0,0,0,0,0,0,0,0,1,,,,,,,
33618,1,1,2,1.4688928,0.93988341,1.9670455,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,2.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,5.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33619,1,0,2,4.1854014,3.9339867,3.818701,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,6.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33621,3,1,1,1.2641429,1.837405,0.63436186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33622,1,0,1,2.9442043,4.0368023,3.0827537,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,4.0,1,1.0,8.0,4.0,32.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
33623,0,1,1,0.34163728,1.1255085,-0.80173099,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,6.0,1,1.0,7.0,4.0,22.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
33626,0,1,0,1.6258082,2.0163221,1.8128082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,0,0.0,3.0,7.0,,0,0,0,0,0,0,0,1,0,,,,,,,1,
33630,1,0,0,1.7792907,2.5818837,0.87966305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,0,0.0,7.0,1.0,32.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33632,3,0,2,2.3885279,2.1210973,3.102685,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33634,3,0,2,2.170506,0.57923234,2.0208886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,0,0.0,3.0,8.0,,0,0,0,0,0,0,0,0,1,,,,,,,,1
33635,1,0,1,1.9507927,2.6381874,-0.01882134,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,6.0,0,0.0,7.0,2.0,27.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
33640,2,1,1,-0.49102876,-0.77527899,-0.76557034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,4.0,1,1.0,,,37.5,0,0,0,0,0,0,0,0,0,,,,,,,,
33642,3,1,1,-0.13316396,0.49405473,-1.0258002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,,3.0,,3.0,,2.0,,,1,1.0,0.0,7.0,22.5,0,0,0,0,0,0,0,1,0,,,,,,,1,
33643,2,1,2,-0.45544717,-0.4443295,-0.54006904,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33644,2,0,1,0.57455915,0.99436885,0.47578931,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,3.0,2.0,4.0,3.0,0.0,6.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33646,0,0,2,1.4895594,1.8673816,0.72366786,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
33647,1,0,2,2.7784193,3.8588719,1.9796206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,1.0,,2.0,1.0,,,,1,1.0,8.0,3.0,,0,0,0,1,0,0,0,0,0,,,1,,,,,
