30554023 21 3 3 1100
30558012 22 3 5 3300
30559022 11 1 3 1200
30562013 22 3 3 1200
30563022 12 2 3 1200
30564034 11 2 2 2200
30565022 21 4 2 1200
30571022 32 2 3 1400
30572012 31 3 3 2200
30573033 33 3 1 1200
30578033 33 4 3 3200
30580023 23 2 4 1300
30583023 22 2 3 3200
30584022 22 2 3 1300
30585033 13 3 3 1200
30586023 32 2 4 1300
30587034 23 3 3 2400
30588023 33 4 1 2200
30590035 23 2 3 1200
30591045 34 3 3 1200
30592033 33 3 4 2300
30594045 65 5 2 1200
30596011 22 2 3 3400
30601022 22 2 3 1100
30603033 23 2 3 1200
30604023 32 3 3 2300
30605023 22 3 2 2200
30607054 43 3 3 1200
30608012 12 2 3 3300
30609023 12 2 5 3300
30610033 32 4 2 2300
30611033 43 3 3 2200
30612032 33 4 2 1200
30613034 33 3 3 3400
30615023 22 2 3 1200
30616022 23 3 3 1200
30617013 21 3 4 1200
30619022 22 2 3 1200
30620033 22 3 3 1200
30621012 12 1 3 1200
30622033 53 5 1 2200
30623034 23 3 3 2300
30626034 33 4 2 2200
30628023 22 2 3 1300
30629023 22 2 5 2300
30630044 32 3 3 1200
30632023 32 2 3 3200
30634022 21 3 3 1100
30635033 33 3 3 1200
30636055 23 3 3 2300
30637044 33 2 3 3300
30639023 32 2 3 1300
30640012 32 1 4 3100
30642032 23 2 3 1300
30645022 21 2 3 2100
30646022 22 2 3 1300
30649023 12 2 4 1200
30650023 22 3 3 1300
30652023 23 3 3 1100
30653022 22 3 2 2200
30654023 11 2 3 1100
30656022 22 2 3 1300
30657034 32 3 3 2100
30659023 23 3 3 1200
30662034 43 3 3 3300
30663044 44 5 1 1100
30664044 44 4 2 1300
30665034 33 2 4 1200
30666022 22 2 3 2200
30669033 13 2 3 1200
30670032 33 3 2 2200
30671022 22 3 2 2200
30675034 34 3 3 2200
30676022 22 3 3 2300
30677033 43 3 3 2100
30678022 23 3 5 2200
30680022 23 2 3 2200
30682012 22 3 3 1200
30685023 22 3 2 1200
30686024 33 3 3 1200
30691022 21 2 3 1200
30692033 33 3 3 2200
30693024 22 3 3 3300
30695022 23 3 3 2200
30697045 64 6 1 2400
30700033 23 2 4 2200
30701012 21 2 3 1200
30705034 33 2 3 2200
30708023 43 3 4 2200
30712023 12 2 2 1100
30714023 22 2 3 1300
30716044 33 4 2 2200
30717022 33 3 3 3200
30718034 32 3 4 3300
30719034 43 3 3 3200
30721022 22 2 3 1300
30722022 32 2 2 1200
30724045 51 2 3 1200
30728022 13 2 3 1100
30729033 33 3 5 1300
30730012 11 2 4 1300
30731032 41 2 3 1200
30732023 32 3 3 3200
30733011 11 2 3 1100
30735021 12 1 3 1400
30737033 22 3 3 2200
30738012 22 3 4 1200
30740012 32 3 3 1100
30743023 21 2 3 1100
30744024 23 2 4 2200
30745022 33 2 2 1100
30746044 44 5 3 1300
30747022 11 2 3 1200
30749023 22 2 3 1100
30751045 43 3 3 3200
30753033 33 3 2 2200
30754022 22 2 3 1100
30756022 32 3 3 1200
30759043 32 2 3 1200
30760033 23 3 3 2200
30761044 44 4 3 2300
30762023 22 2 3 1200
30765011 31 2 5 1200
30766012 22 2 3 2100
30767022 22 3 3 1200
30768033 42 3 3 1100
30769034 33 3 3 1200
30770034 24 2 4 2200
30771033 33 3 2 3300
30772033 33 3 3 2300
30774011 21 3 3 1200
30775033 12 2 3 1200
30776033 33 3 3 2300
30777034 43 3 3 1200
30780023 23 3 3 1200
30781033 36 2 3 1400
30782022 33 3 4 2100
30783023 22 3 3 1200
30785033 33 3 3 2200
30786022 32 2 3 2200
30787034 42 3 3 1200
30789034 34 3 3 2300
30790033 33 3 4 1200
30791012 12 2 3 1200
30792012 11 2 3 1200
30793055 24 2 1 1100
30794032 32 3 2 1200
30797044 42 3 3 1200
30798033 44 4 3 1300
30799022 22 2 3 1200
30800044 43 3 3 2100
30802022 22 2 3 1300
30803033 43 3 3 2200
30804032 33 3 2 1200
30805023 22 3 3 1100
30806055 34 2 3 2100
30807012 31 1 3 1100
30808033 23 3 2 1100
30809022 32 2 3 3200
30812043 34 2 3 1300
30813022 32 2 3 1200
30816022 12 2 3 1200
30817023 23 2 4 2300
30818023 32 3 3 1200
30819033 33 3 5 3200
30821034 33 4 3 2200
30822022 22 3 3 3200
30823013 33 2 4 2100
30824023 32 3 2 1200
30826034 44 3 3 3200
30828034 43 4 3 2300
30829022 21 2 3 1200
30831022 22 2 3 1200
30832023 22 2 4 2300
30835022 11 2 4 1100
30836021 22 2 3 1100
30837023 42 3 3 2200
30838022 22 2 3 1200
30839054 12 2 1 2100
30840033 22 2 3 2400
30842023 15 1 2 1100
30844044 42 4 4 1100
30845033 43 3 3 2200
30846033 34 3 2 2300
30850022 12 2 4 1200
30851034 23 3 3 2300
30853022 32 2 4 1100
30854023 32 2 3 1100
30856023 32 3 3 1200
30858034 33 4 2 2200
30859033 33 2 4 1200
30860022 32 2 4 1200
30862023 22 2 3 1100
30864034 23 3 3 3200
30865023 33 3 3 1200
30866012 12 1 3 1200
30867032 53 3 3 1100
30869033 43 3 3 1200
30871023 22 2 3 2200
30872022 21 2 3 1200
30873023 12 2 5 3300
30874022 12 2 3 1200
30879011 11 1 4 1200
30882024 33 2 3 2200
30885033 43 3 4 1300
30887033 32 3 3 1300
30888011 23 2 4 1200
30891033 43 3 3 3300
30893023 12 1 3 2200
30896024 33 4 3 2100
30897023 54 3 3 1100
30898033 22 3 3 1200
30899023 32 3 2 3200
30900034 42 2 3 1300
30902033 33 3 3 1200
30903012 21 2 3 1100
30904021 21 2 3 1200
30905033 43 4 3 1300
30906012 11 1 3 1300
30907022 12 2 3 1200
30908011 21 2 3 1100
30910032 43 2 3 1200
30911022 31 3 2 2200
30912044 33 3 2 1200
30913023 22 2 4 1200
30915054 44 3 3 2200
30918011 32 2 3 2100
30919023 22 3 5 3300
30922022 43 3 2 1200
30924022 12 1 2 1200
30925033 43 4 2 1200
30928012 12 1 3 1200
30929034 44 3 3 2300
30930023 23 3 3 1200
30931034 33 2 3 1200
30932044 44 4 3 2200
30936021 22 2 3 1200
30937022 22 3 3 1200
30938011 22 2 3 1100
30939033 13 1 4 2100
30941033 33 4 2 1200
30942034 33 3 3 2300
30943023 31 2 3 3200
30944015 32 2 4 1200
30948033 32 2 3 1300
30950023 32 3 3 1200
30951013 11 2 3 1200
30952013 31 3 2 1200
30953012 41 2 5 1100
30956033 23 2 3 2200
30958023 42 4 2 2100
30959011 12 2 3 1200
30960024 12 4 3 3300
30961012 21 2 3 1200
30963033 43 3 3 1200
30964023 21 2 5 2300
30965012 22 2 3 1100
30966022 22 2 3 1200
30967043 33 3 2 2200
30968033 22 3 4 1300
30969044 42 3 2 1200
30971023 22 2 4 2200
30972023 22 3 3 1200
30973022 31 4 2 1100
30974054 53 3 3 1100
30975011 22 2 3 1200
30976023 43 3 3 3300
30977011 31 3 3 1200
30978013 21 2 4 1200
30979023 22 2 3 1100
30983022 22 2 3 2100
30988041 32 3 4 2100
30989023 23 3 3 1200
30996032 22 2 5 1100
30997034 23 3 3 3200
30998033 43 3 3 1100
31000033 33 3 3 1200
31002045 33 3 3 1200
31003033 33 3 3 1300
31004023 33 3 3 1300
31005023 32 4 3 2200
31006012 23 2 3 1200
31007014 42 4 2 1200
31010011 21 1 4 1300
31014033 23 3 3 2300
31016022 23 2 3 1200
31017033 33 3 3 1200
31021032 43 2 3 2100
31023022 13 3 3 1300
31024033 32 4 2 1200
31028023 22 2 3 1200
31029043 44 4 2 3200
31030023 43 4 3 1100
31034033 22 2 3 1300
31035012 12 5 2 1100
31036022 12 1 2 1200
31037022 33 3 3 1200
31041014 31 1 5 1200
31044054 43 4 1 2100
31045035 24 3 3 1300
31048011 11 1 4 1100
31049032 12 3 3 1200
31050024 12 4 2 2200
31051023 32 3 3 1200
31052034 43 4 3 1300
31053012 12 2 3 1200
31054011 41 3 3 1200
31056012 31 3 3 1100
31057034 32 3 2 1300
31058022 32 2 3 1300
31060044 34 3 3 1300
31061023 32 3 3 1300
31062023 22 3 3 1200
31063023 22 2 3 1200
31065033 23 3 3 1200
31066032 23 2 3 2300
31067065 43 4 3 2100
31069023 32 4 3 1200
31072012 32 3 2 2200
31075033 14 3 3 2200
31077022 42 3 3 1200
31080023 11 1 4 1200
31082033 23 3 3 1200
31085022 33 2 3 1300
31086033 33 3 3 2200
31087033 4297 2 3110
31090044 54 4 3 2200
31091042 43 3 3 1300
31092033 32 3 3 2200
31095023 23 3 3 1300
31096034 33 3 3 1200
31097011 11 2 3 1200
31098022 22 2 2 2200
31099024 34 3 3 3300
31103011 11 1 3 1100
31105022 12 2 3 3300
31106045 44 3 2 2200
31109023 21 3 3 1200
31110023 22 1 1 1200
31111034 44 3 3 3300
31113022 33 3 3 3300
31115034 33 3 3 2200
31116034 33 4 1 2200
31118033 23 2 1 1200
31121023 22 3 3 1200
31124023 33 3 2 1200
31125023 43 4 2 1200
31126022 22 2 2 1100
31127013 32 3 3 1200
31128023 23 3 3 3200
31129023 22 1 4 1200
31130022 43 3 2 1300
31131023 23 3 2 1300
31132043 33 2 2 1200
31133023 33 3 3 2200
31135023 32 4 2 1200
31137044 34 4 4 1200
31138021 13 1 3 1200
31139012 21 2 3 1200
31141023 22 1 4 2200
31142022 22 2 2 1200
31144022 12 2 3 2200
31145033 12 2 3 1200
31146033 33 3 1 2100
31147023 33 3 2 2200
31151012 12 2 4 1100
31152032 22 2 3 1200
31153023 22 2 3 1200
31154023 26 3 2 2200
31156033 33 3 3 2300
31157023 22 2 3 1200
31161033 44 4 3 1200
31164024 12 2 3 1200
31166022 21 2 3 2100
31167033 33 3 2 2200
31168012 31 3 3 2100
31170033 43 5 1 1100
31171023 42 2 2 2100
31173023 22 2 3 1300
31174023 42 3 4 1200
31176034 33 3 2 2200
31178023 33 2 3 1100
31179011 11 1 4 1100
31181032 34 3 4 2300
31182034 43 3 5 1200
31185033 32 3 3 1200
31187023 12 2 4 1300
31190042 43 2 4 2200
31192031 11 2 3 2200
31193033 33 3 2 1100
31194034 34 3 4 2300
31195032 21 2 3 1200
31196033 13 3 3 3200
31197022 22 2 3 1100
31201033 32 3 3 2200
31202033 33 3 5 3300
31203023 32 3 3 1100
31205023 11 2 2 1100
31207033 33 3 4 1200
31208033 32 3 2 1200
31211034 34 2 3 2200
31212012 11 2 4 1200
31213022 33 3 3 2300
31215021 11 2 1 1200
31216021 21 1 4 1200
31217032 42 4 3 1200
31218013 42 3 3 2200
31220024 14 3 2 2200
31221055 41 5 1 1100
31222033 32 3 2 1200
31223044 43 3 3 2200
31224034 44 4 2 2200
31225031 22 2 4 1100
31226033 22 2 4 1300
31227022 22 2 3 1100
31228012 11 2 2 1300
31230023 12 1 3 1200
31231022 21 2 3 2100
31233034 33 4 2 2100
31238033 32 4 1 1100
31239022 12 2 4 3200
31240013 11 1 2 2200
31241034 23 2 3 2300
31242043 54 3 1 2200
31243033 33 3 2 2200
31246022 21 1 4 1200
31249033 43 4 1 1200
31252044 44 5 1 2200
31256023 12 1 4 1200
31258045 54 5 3 1200
31260011 12 2 2 1300
31262012 41 3 3 2300
31263022 22 2 3 2200
31264034 13 3 3 1200
31265023 43 4 2 1200
31266034 54 3 3 2200
31268043 32 4 2 1200
31269013 31 3 4 1200
31270033 22 2 3 2200
31271044 44 2 3 1300
31272033 32 3 3 1200
31273022 12 1 3 1100
31276022 11 2 4 3300
31277033 43 3 3 2200
31278022 22 3 3 1100
31279033 13 2 3 2200
31280033 33 2 3 1200
31281014 11 3 3 2200
31282033 33 3 3 1200
31283011 21 3 3 1100
31284023 23 3 3 1200
31285034 43 3 3 2200
31288022 32 2 3 1200
31289011 11 2 5 3200
31290033 32 3 3 2200
31291033 42 5 3 1100
31293044 34 3 3 3300
31294033 23 3 3 1200
31295013 11 1 2 1100
31297022 13 2 3 1200
31298044 43 5 3 3200
31300022 32 2 3 1200
31301023 32 3 3 1200
31302013 23 3 3 1200
31303013 12 1 3 1200
31304035 43 3 3 1400
31305033 23 4 1 2200
31306033 43 3 3 3200
31307033 23 4 4 2100
31308034 13 3 5 1300
31311023 23 2 3 2400
31312023 22 3 3 1200
31313044 43 3 3 1200
31316033 23 3 3 2200
31318022 22 2 3 1100
31319033 33 3 2 2200
31320012 11 1 4 1200
31321033 32 3 3 2300
31324022 32 3 3 2200
31325034 43 3 4 2200
31326022 22 1 4 3100
31328023 32 2 4 1200
31330054 44 3 3 2100
31331033 21 3 2 1100
31332023 22 3 2 3300
31333012 11 1 3 1300
31334044 33 3 3 2200
31337022 32 2 3 1200
31338023 22 3 3 1200
31339033 53 4 2 2200
31340024 12 3 3 1200
31341022 11 4 1 1200
31343023 33 3 3 1200
31345011 11 1 4 2200
31348013 11 4 3 1100
31351012 21 2 3 1200
31352011 11 1 3 1200
31354023 33 3 3 1200
31355043 32 3 2 2300
31356034 23 3 4 1300
31358011 31 2 3 1100
31359034 23 3 3 2200
31360022 23 2 5 3200
31363023 33 3 2 2100
31368045 24 3 5 2300
31369012 12 2 3 1200
31371033 33 3 4 1200
31372023 21 2 3 2100
31373021 22 2 3 1200
31374033 33 3 3 2200
31375033 33 3 2 2200
31378043 34 3 4 3300
31379044 22 3 3 2200
31383023 32 3 4 1200
31384034 13 3 5 3300
31385044 33 3 3 3300
31386023 32 2 3 1300
31388011 11 1 4 1200
31389033 43 2 3 1200
31390032 32 3 3 1200
31392022 22 2 4 1200
31396011 11 1 3 1100
31397011 21 2 3 1200
31398023 22 2 3 1300
31406013 11 2 4 1300
31407011 21 2 3 1100
31409012 11 2 3 1200
31410023 23 3 5 3200
31411044 33 2 2 1100
31412012 21 2 2 1100
31413022 32 1 4 2200
31418022 12 3 3 1200
31420012 22 2 3 1100
31421023 23 3 3 1300
31422033 22 2 3 1100
31424023 23 2 3 2300
31425034 42 4 3 1200
31426023 22 2 3 1200
31427023 22 3 3 1300
31429023 23 2 3 1200
31430055 32 4 2 2100
31433043 44 4 2 3200
31434033 33 3 5 2300
31436013 31 3 3 1300
31439033 33 4 3 1300
31441023 22 3 3 1200
31444023 23 3 5 3300
31446012 21 2 3 1300
31447034 53 2 4 1300
31448022 11 3 2 1100
31449033 23 2 5 1200
31450033 43 3 3 1200
31456013 32 3 2 2200
31457022 11 2 3 3300
31460023 21 3 3 2100
31461034 43 3 3 1300
31463012 11 1 3 1200
31466034 32 3 3 3200
31467033 33 3 3 1400
31468021 11 2 3 1100
31470033 33 3 3 1200
31472033 13 3 3 2200
31473022 32 2 2 2100
31474033 43 2 4 1300
31483024 22 2 3 1200
31486023 42 3 5 2300
31487033 32 3 3 2200
31490033 43 3 4 1200
31494023 22 2 4 3300
31496033 33 2 4 2200
31499023 11 2 3 1200
31500022 22 2 2 1200
31501043 54 5 1 2100
31502022 22 3 4 2200
31504032 32 2 3 2200
31505011 11 3 3 1100
31506034 24 3 2 2200
31507012 11 1 3 1100
31509023 11 2 3 3400
31510023 42 2 3 1200
31511033 33 3 3 2200
31512011 21 2 3 1200
31513022 22 4 4 1300
31514023 21 4 2 1100
31515013 12 2 3 1200
31517033 23 3 2 2200
31518044 23 3 2 1200
31519033 33 3 3 2200
31521022 32 3 3 1100
31522043 43 3 4 1300
31524044 43 4 3 2300
31525021 22 2 5 1200
31527034 23 2 3 2400
31529012 22 2 3 1200
31530033 23 3 3 1300
31531033 22 3 3 1200
31534033 42 4 1 3200
31535011 11 1 4 1300
31536022 11 2 3 1200
31537044 52 5 2 1200
31538023 42 4 3 3200
31539022 31 2 3 1300
31540024 43 2 2 2200
31541011 11 2 5 3200
31543023 42 3 5 3200
31544033 33 3 3 1200
31546034 43 4 3 2200
31548033 43 4 3 2200
31549012 21 2 3 1200
31554024 52 4 3 2200
31555034 43 3 3 1200
31556023 22 3 3 1300
31557033 54 4 3 1200
31558022 22 2 3 1200
31562022 32 3 3 1200
31563033 33 3 2 2200
31564033 33 3 2 1200
31566033 22 3 3 1100
31567044 34 3 3 2300
31568044 53 3 2 1300
31570023 12 1 3 1200
31572022 32 2 3 1200
31573022 22 6 5 3200
31574033 33 3 3 3300
31575012 21 3 3 1200
31576023 22 2 3 1200
31577011 11 1 5 2300
31578044 54 5 2 1100
31580023 22 2 4 1200
31581034 33 3 5 3200
31582034 43 3 3 1200
31584022 12 2 3 1100
31585033 22 3 2 2100
31590024 12 2 3 1300
31591013 11 2 2 2100
31593033 43 3 3 1200
31594012 11 1 3 2100
31595033 33 4 3 1200
31598012 11 2 4 1100
31599013 32 2 1 2200
31600045 12 2 5 2400
31601025 22 3 2 2300
31602034 43 3 5 1200
31604022 22 1 4 1100
31606013 31 2 3 2300
31607033 33 3 3 1100
31609032 33 4 4 1200
31610034 23 3 3 1200
31611034 43 2 3 1200
31613013 21 3 3 1200
31614023 12 2 3 1300
31615022 12 2 3 1300
31618033 33 2 3 2300
31619032 34 3 3 2300
31621022 22 3 3 1300
31622011 22 3 4 2200
31623022 22 3 3 1200
31625033 43 4 2 1200
31628033 33 3 2 1300
31632044 43 3 2 1200
31633022 22 3 3 2200
31634024 21 5 1 1200
31636044 44 4 2 2100
31639044 53 3 3 2200
31640011 33 2 3 1100
31645024 43 3 2 2200
31649032 22 3 3 1200
31650022 32 2 3 1200
31652034 32 3 3 3200
31654023 13 4 2 1200
31655022 23 2 3 2100
31660044 33 3 5 2200
31661022 12 2 3 1300
31662023 42 3 3 1200
31663022 32 2 3 1100
31664033 33 3 3 1200
31665022 23 3 2 2200
31667024 43 4 3 2400
31669023 21 1 4 1100
31670023 21 2 3 1200
31671033 22 3 3 1300
31672044 33 3 3 3300
31673033 22 2 3 1200
31675022 22 1 4 1200
31677033 23 3 3 2100
31679022 22 3 2 1100
31681023 22 2 3 1200
31685034 33 3 3 1300
31686022 22 2 3 1200
31687022 22 3 3 3200
31688033 33 3 3 3200
31689044 13 4 3 1200
31690033 32 2 3 1200
31692034 33 5 1 2100
31693023 21 2 4 1200
31696034 23 2 3 2300
31697033 32 3 3 1300
31698025 12 3 3 2300
31701033 33 3 4 2300
31704033 33 3 3 1300
31705021 12 1 3 1200
31707025 42 4 1 2200
31709023 22 2 3 1200
31710013 12 2 3 1200
31711015 22 5 2 2200
31712022 12 2 3 1300
31715023 22 4 3 2100
31716032 23 3 3 1200
31717033 53 2 3 1100
31718033 44 4 2 3200
31720022 22 3 3 1300
31721043 33 3 3 1300
31722023 22 3 3 3300
31723033 22 3 2 2300
31733044 23 3 3 3300
31735055 53 5 3 1300
31736012 11 2 3 1200
31738023 22 3 3 1200
31739033 23 3 3 2300
31743034 33 3 3 1200
31744012 21 2 3 1200
31745023 22 2 3 1300
31747023 22 2 3 1100
31750011 11 2 3 1200
31751012 12 2 3 2300
31752034 32 3 2 1200
31754033 33 4 2 2100
31759033 43 3 3 1200
31762012 11 3 1 1200
31763034 32 2 3 1200
31765022 11 1 4 1200
31771033 23 3 3 1300
31772021 21 2 4 1100
31773022 22 3 2 2200
31774022 32 2 3 1200
31775026 36 6 5 3400
31776022 12 1 3 1200
31778044 43 4 2 2200
31780045 23 3 4 1200
31781033 31 2 3 1300
31783024 32 3 5 1300
31785024 11 2 3 1100
31787024 34 3 3 2300
31789022 32 3 3 1300
31790022 32 2 3 1200
31792034 43 4 3 1300
31793044 45 3 2 2200
31794043 43 4 3 1200
31795033 13 3 2 2200
31796023 31 2 3 1300
31801034 43 3 3 1200
31802023 32 3 3 1200
31805044 42 2 3 3300
31806034 33 3 3 1300
31810023 32 3 3 2300
31811022 24 4 1 2100
31813045 44 3 4 2300
31814044 43 3 3 2200
31817023 32 3 3 1300
31818033 32 3 3 2300
31819032 32 3 4 1300
31820044 24 3 1 2200
31822012 22 2 3 1200
31824033 23 3 3 2300
31825033 23 2 3 1200
31826033 22 3 2 1200
31827022 13 1 3 1300
31829036 13 3 3 2100
31830043 33 3 3 2300
31831034 33 4 1 1100
31832044 13 3 5 1200
31834044 43 4 1 2200
31836033 33 3 4 1300
31837023 22 3 3 2300
31838033 43 3 3 2100
31840044 54 4 1 2200
31841033 23 3 2 2300
31845022 33 2 3 1200
31846034 52 3 4 2200
31848013 21 3 2 1200
31850023 22 2 2 1300
31851033 43 3 3 1200
31852022 32 1 3 1200
31856033 43 4 5 3300
31858023 23 3 2 1200
31859032 53 3 2 1200
31860022 23 2 3 2300
31861022 12 2 3 1200
31863022 21 3 3 1200
31865011 11 2 4 1200
31866033 33 3 5 2200
31868043 34 3 2 2300
31869012 11 2 3 1200
31872022 31 2 3 2200
31874023 22 2 3 3300
31875033 43 3 3 1300
31876033 33 3 3 2300
31877023 14 2 1 1200
31880011 21 2 3 1300
31881034 32 2 2 1300
31885032 23 2 3 2200
31886033 43 3 2 2200
31887043 34 3 3 2200
31888022 22 2 3 2100
31892023 12 2 3 1200
31893023 22 1 3 1100
31894032 32 3 3 1200
31895023 34 3 3 2200
31897033 24 4 1 1200
31899013 31 3 2 1200
31901022 22 2 3 1200
31902045 53 4 3 1200
31903024 13 2 3 2200
31904023 13 2 3 1300
31906033 44 4 3 2200
31907044 43 4 3 2300
31908023 43 3 4 1200
31913044 32 5 1 1100
31914022 22 2 3 1200
31915023 22 2 2 1300
31916043 43 4 3 3200
31919033 44 4 4 2300
31920033 33 3 3 2200
31922023 33 3 3 1300
31923022 43 4 1 1200
31925036 33 3 3 2300
31927033 23 2 3 2300
31928032 23 2 3 1200
31929023 12 3 3 1300
31930044 43 4 1 3200
31933032 22 2 3 1300
31934022 23 3 3 1200
31935034 24 3 3 1300
31938054 53 3 3 2200
31941022 22 2 2 1200
31944051 53 5 3 2200
31946012 12 2 3 3300
31948034 33 3 3 3200
31949013 22 2 3 1200
31950033 33 3 3 2200
31953011 11 2 2 1200
31955034 54 2 2 2100
31956024 31 2 4 1200
31957022 22 2 2 1100
31958033 33 3 3 1200
31959022 32 3 3 1200
31960023 22 3 3 1300
31961022 21 2 3 1100
31962024 33 3 3 1200
31963022 22 2 3 2200
31964023 32 2 3 1300
31965033 22 3 3 2200
31967024 33 2 3 1200
31971033 33 2 5 2400
31973033 43 3 5 1400
31975033 23 3 5 2300
31980033 33 3 3 1100
31981033 33 4 3 1200
31982023 32 3 3 1200
31983032 23 3 2 3200
31984033 23 5 1 1200
31985034 32 4 3 2200
31989036 12 2 5 3200
31993022 11 2 2 2200
31994023 41 3 1 1200
31995034 32 3 3 1100
31996012 21 2 3 1200
31998023 32 4 2 1200
31999034 23 2 2 2300
32000032 23 3 3 1300
32004033 22 1 3 2100
32005033 43 3 3 1300
32008033 33 3 4 3200
32009023 12 2 3 1200
32011023 33 3 3 2300
32013033 32 3 3 1300
32015012 22 3 4 1300
32017023 22 3 5 2300
32019033 33 3 5 3300
32020024 13 2 5 3200
32021022 13 2 4 1200
32023022 22 2 2 1300
32025022 22 2 4 1200
32026034 33 3 3 1200
32028022 23 3 3 1300
32030023 32 3 3 1300
32032033 43 4 2 1200
32033022 31 4 3 2100
32034023 12 2 3 2300
32035022 23 2 3 2200
32036022 23 2 3 2200
32038033 32 4 3 1200
32040033 33 2 3 1200
32043011 22 2 3 1100
32047022 32 3 4 1100
32048014 11 4 2 2200
32050022 23 2 3 2200
32051023 33 2 2 1300
32054033 23 4 2 1200
32057034 23 3 4 2200
32058033 22 2 3 3300
32059033 43 3 3 1300
32061033 22 3 3 1200
32063023 22 2 3 1200
32064033 22 3 3 2200
32065034 33 3 3 1200
32066012 11 1 4 1100
32068035 33 2 4 1200
32069023 22 4 2 2200
32070023 21 2 3 1100
32071034 22 3 3 2300
32073033 33 3 3 1200
32078033 33 2 3 1200
32080034 12 3 2 1200
32084033 33 2 3 1200
32085033 24 2 2 2200
32087023 32 2 4 1100
32090045 53 5 2 2200
32091043 44 2 3 1300
32092034 33 3 3 1200
32094033 44 3 4 2200
32095013 11 2 4 1200
32097034 23 3 3 1200
32101013 11 2 4 1100
32103033 32 2 3 3200
32105033 32 3 3 1300
32106011 22 2 3 1200
32107012 11 1 4 1200
32108023 23 2 3 1300
32109033 24 2 2 2200
32110044 44 3 3 2200
32111023 22 2 3 2200
32112032 33 4 4 1100
32116033 32 3 3 3300
32117023 32 2 3 1200
32121014 12 3 3 2200
32122034 12 1 3 1200
32124033 23 3 3 1100
32126022 22 2 2 1200
32129033 33 3 3 1200
32130022 22 3 3 1200
32131012 11 1 5 3200
32133011 11 2 3 2200
32139012 11 1 3 1100
32141042 43 5 1 1200
32143033 33 3 2 1300
32147013 12 1 3 2200
32149023 32 3 4 3200
32150011 12 3 3 1400
32151023 12 2 2 2200
32152011 11 1 3 1200
32153034 33 2 3 2300
32154043 33 4 2 2200
32155055 54 5 1 1200
32156023 32 2 3 1200
32158044 53 3 3 1200
32159033 33 4 3 1200
32161033 23 3 3 2300
32162023 33 3 2 1200
32163033 31 3 3 2200
32164033 33 3 2 2200
32166032 33 3 3 1200
32168033 33 1 4 1200
32169012 12 1 3 1300
32170054 36 5 1 3400
32171033 22 3 3 2200
32172013 22 3 3 1200
32173023 23 2 3 1200
32174033 33 3 3 2100
32176035 52 3 3 2200
32177023 33 3 3 2300
32178022 22 2 4 1200
32181034 22 2 3 2300
32183022 13 3 3 1200
32184044 13 3 2 1200
32185033 43 2 3 2300
32187033 23 2 2 1200
32188033 23 2 3 2300
32190033 43 4 2 2100
32191023 22 2 3 2300
32192033 33 3 3 3200
32193055 24 5 2 1100
32195011 22 2 3 1300
32199054 11 3 4 1300
32200033 33 3 3 2200
32202011 43 1 2 1300
32203024 21 2 3 1200
32205033 23 3 3 1100
32206023 32 1 3 1200
32207023 13 3 3 1200
32210021 32 2 3 1200
32212033 33 3 3 3300
32213023 23 3 3 2300
32214036 36 3 5 1400
32216035 52 2 3 1200
32218034 33 3 3 3100
32219024 33 3 3 2300
32220022 12 2 3 1200
32221033 36 2 3 1200
32222012 22 2 3 1100
32226021 31 1 4 1200
32227034 33 3 3 1200
32232023 33 3 3 2200
32233022 22 2 3 1200
32236023 22 2 3 2200
32237023 23 3 3 1200
32240034 33 2 3 2300
32241033 43 3 3 2200
32243023 22 2 3 1200
32244022 12 2 3 1200
32250022 22 2 3 1100
32251043 43 3 3 3200
32252033 23 2 3 3200
32253022 22 2 3 1200
32256054 56 4 5 2300
32257022 21 1 4 1200
32258022 12 2 4 1100
32262033 32 3 3 1300
32263033 33 3 3 2300
32264042 44 5 3 2200
32266034 33 4 3 3200
32267044 43 3 3 3300
32268033 44 3 3 2200
32269044 34 3 5 1200
32270033 43 3 3 1200
32272012 11 2 2 1200
32273032 33 4 3 1300
32276023 22 3 2 1200
32277033 33 3 3 2200
32278023 22 2 3 2100
32279034 33 3 3 1300
32280023 42 3 3 1200
32281023 33 3 4 2300
32282033 32 2 3 2200
32283023 33 4 2 1200
32284022 31 3 3 1200
32287033 34 3 3 2300
32288011 32 2 3 1200
32290033 42 3 3 2200
32293022 22 3 4 3200
32296022 22 2 3 1200
32297055 33 4 3 2200
32299054 53 3 2 2300
32300032 21 3 3 1200
32301033 33 3 5 3200
32303022 33 2 2 3200
32305022 33 3 3 1300
32307022 23 3 3 1200
32309021 11 1 3 1200
32310024 33 3 5 3300
32311034 24 3 3 2300
32312033 43 3 3 2200
32313033 33 3 3 1200
32314022 21 2 3 1200
32316033 33 3 3 2300
32317033 43 3 3 3300
32318023 41 3 4 1300
32319033 43 4 4 2300
32320013 11 3 3 2200
32321033 33 3 3 3300
32323013 23 3 5 1200
32324022 22 2 3 1200
32326033 44 4 3 2200
32327033 33 3 3 3200
32328011 22 3 3 1200
32332022 33 2 3 2300
32333012 11 1 4 1300
32334024 23 3 4 2200
32337011 21 2 3 1200
32338044 44 4 3 2100
32339023 23 3 3 2300
32340023 22 3 3 1200
32341034 43 2 3 1200
32342022 22 2 4 1100
32343033 42 3 3 2200
32346013 11 3 3 1300
32347033 31 3 2 1200
