  3101203 .21145987510681152     .2750491201877594    1.8109403848648071214 1 2 1652 2 3 2 3 234155251210000000101 0 0 1 0 0 032 3131633423123344 2 3 1 2 1 33111 4 3 14 33 3 12 2 4 4 6 6 0 0 0 0 0 1 2 5 3 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 2 1 4 2 2 1 2 1 6 3 1 6 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 3 2 2 2 1 4 3 3 4 4 4 4 40 0000000000000000
  3161402 .23298808932304382     .3366507589817047     .9096336960792542113 2 2 2652 2 2 2 1 123153431210000000001 0 0 0 0 0 112 5242655533222233 3 3 1 2 2 23133 2 4 12 33 3 22 2 1 5 6 6 0 0 0 0 1 0 2 5 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 3 1 1 2 6 2 2 2 3 2 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 2 2 4 3 3 3 3 3 2 30 0000000000000000
  3451403  .2650941014289856     .3466905355453491      .606026828289032134 1 6 6652 4 4 4 2 243266264101000000100 0 0 0 0 0 122 2222622222123323 3 3 4 3 3 44111 2 6 33 34 3 32 2 4 5 6 6 0 0 0 0 1 0 2 6 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 2 2 3 1 2 6 1 2 3 3 3 3 6 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 2 2 2 3 2 4 2 3 3 4 1 3 30 0000000000000000
  3471203 .21776258945465088                          3.0700714588165283114 1 2 2652 2 2 3 2 234144141110000010000 0 1 0 0 0 055 5555555542324444 4 4 2 4 3 44111 2 2 32 33 2 22 4 4 5 6 6 0 0 0 1 1 0 2 3 3 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 4 1 1 1 1 1 1 2 6 1 1 3 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 1 2 2 3 3 3 4 4 4 4 3 40 0000000000000000
  3501402  .2800375819206238    .30418333411216736    1.8523436784744263124 3 1 1652 2 4 3 3 243254442101000010000 0 1 0 0 0 055 3342641522223323 1 4 2 3 3 43313 2 2 12 23 3 23 2 1 5 6 6 0 0 0 0 1 0 2 5 3 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 2 3 1 1 2 6 1 2 3 3 4 2 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 2 2 3 2 3 3 3 4 4 3 3 3 30 0000000000000000
  3591203 .24130652844905853    .26171615719795227     3.053532838821411115 1 3 3654 6 6 1 4 124166362100100010000 0 1 0 0 0 044 6441444444224444 4 4 4 4 4 44113 1 4 33 23 2 13 4 3 4 6 6 0 0 1 1 1 0 2 6 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 4 3 3 1 6 1 1 1 5 2 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 3 3 3 2 4 4 4 4 4 4 4 4 40 0000000000000000
  3641402   .311461865901947     .4323483407497406    2.8814005851745605114 2 2 2652 1 1 2 1 153144242101100000100 0 1 0 0 0 012 2323625223222234 3 3 2 1 2 33111 2 4 32 21 2 22 2 2 4 2 6 0 0 0 1 0 0 2 3 3 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 2 2 1 4 2 1 2 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 3 2 3 3 3 4 3 2 3 4 3 3 40 0000000000000000
  3721203 .20668165385723114     .3365030288696289     3.347376823425293114 2 2 2652 2 3 2 2 164133132110000000100 1 0 1 0 0 011 6433631322334424 3 2 2 4 3 34111 2 4 32 33 3 22 2 4 1 2 6 0 0 0 0 1 0 2 2 3 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 3 4 1 2 6 6 1 2 1 6 1 1 6 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 3 1 2 2 2 4 4 4 4 4 1 3 40 0000000000000000
  3781213   .343561053276062     .4653581976890564     2.573698043823242113 2 1 1662 2 5 6 6 542166263301000000010 0 1 1 1 0 034 4346244433211213 1 1 2 2 3 42333 4 2 12 33 3 22 4 4 4 2 6 0 0 1 0 1 0 2 5 3 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 4 3 1 3 2 6 2 3 1 6 4 1 2 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 1 1 1 3 2 3 4 2 3 3 4 4 1 30 0000000000000000
  3791302 .20707671344280243   .008886400610208511    1.4050229787826538222 1 2 2663 2 2 2 1 132144243310000000010 0 0 0 0 0 113 1323614223114334 4 4 2 4 2 42113 2 4 13 22 3 22 4 4 5 2 6 0 0 1 1 1 0 2 3 3 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 6 3 1 1 6 6 1 2 2 6 3 1 2 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 2 2 3 2 4 4 2 4 4 4 3 2 40 0000000000000000
  3821202  .2784009277820587   .038129400461912155    2.3125720024108887114 1 3 3652 1 6 6 6 633166361210000000001 0 0 0 0 0 122 6433634533221121 3 4 2 2 3 24111 2 2 32 33 3 13 1 4 5 6 6 1 0 1 0 1 0 1 6 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 1 4 1 1 2 6 2 1 2 6 2 2 2 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 2 3 3 2 2 4 4 4 4 4 4 4 30 0000000000000000
