183391203  .1675313264131546    .28040385246276855    3.77729558944702151 4 2 3 1 12522 5 33 113165453410000010000001000 3 2 4 3 4 3 6 4 4 4 3 3 3 3 1 1 1 3 3 3 2 3 3 22111 2 2 32 2 3 3 2 24 4 1 1 1 0 0 1 0 0 0154001000 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0121 1 2 222166111000000011001000002222 1 3 2 4 3 4 3 3 30 0000000000000000
183411203 .20110444724559784    .32445821166038513    2.87568235397338871 2 3 1 2 16522 6 52 214166261110000010000000001 4 4 4 4 4 1 6 4 4 4 3 2 2 2 4 4 2 4 3 4 1 2 2 44111 1 4 33 3 3 2 1 12 4 6 6 3 0 0 0 0 1 0262001000 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0643 1 2 612222120000010010000000012232 2 4 4 4 4 4 4 4 40 0010000000000001
183431202 .31863775849342346     .5113790035247803    1.46359658241271971 2 4 2 3 16622 6 41 151253231310000000010000001 3 3 3 2 2 6 6 4 4 4 3 3 3 3 3 4 3 4 4 3 2 3 4 43313 5 3 32 3 3 2 2 25 4 4 6 5 0 0 0 0 1 0143001000 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0211 1 2 222333620000011100000000011122 3 3 3 4 3 4 4 3 30 0000000000000000
183611203 .13653255999088287    .20962224900722504    2.63618969917297361 1 3 1 2 26521 1 31 234144332110000000001000001 5 5 4 5 4 2 6 5 5 5 3 3 2 3 4 4 4 4 3 4 3 3 4 42313 5 6 33 4 3 3 3 22 4 5 6 6 0 0 0 0 1 0222001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1631 2 6 612322160000010010000000013333 4 4 3 4 4 3 3 2 30 0000000000000000
183631312  .4620094895362854      .679821789264679     .57842075824737551 2 6 2 3 16623 3 31 254122122110000010000000001 5 1 2 5 6 6 1 5 5 5 2 2 1 1 3 4 1 2 1 4 3 1 3 11113 4 4 13 3 3 3 3 22 1 4 2 6 0 0 0 1 1 0222000010 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0631 2 6 613322210100000100000000011233 4 2 2 4 4 3 3 1 30 0000000000000000
183701302 .17444856464862823    .22949132323265076    1.53310608863830572 2 3 1 2 26522 6 22 123133331510000001001000001 5 5 6 2 3 6 6 4 4 4 3 3 3 3 4 4 4 4 3 4 3 4 4 34113 1 6 32 3 4 3 2 24 4 2 6 6 0 0 0 0 1 0232000100 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0632 1 2 112266121000000010000000013222 3 4 4 3 3 4 3 3 40 0000000000000000
183741203   .184060737490654    .27780067920684814    3.61038112640380861 1 3 1 2 26623 6 66 134165251110000000111000001 2 2 6 4 2 4 6 1 1 2 4 1 2 4 2 2 4 4 1 1 1 1 5 52111 4 2 1397 3 2 1 22 1 5 2 6 0 0 0 1 0 0253001000 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1233 1 2 622222130000011100000000012211 2 3 3 4 3 4 1 1 11 0000000000000000
183831513 .25701674818992615      .337963730096817    .140580534934997562 4 3 4 1 11534 6 42 114133132201000010000000001 1 3 1 1 4 4 1 2 2 2 2 2 2 1 3 2 2 1 1 3 2 2 1 34111 4 4 12 4 3 2 3 34 1 3 6 6 0 0 0 0 1 0143000100 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0113 2 6 612361140000010000101000002123 3 4 3 4 3 3 3 3 30 0000000000000000
183881313 .27320775389671326     .3755669593811035     1.5029532909393311 5 5 3 1 16624 3 42 262133323110000001100000001 2 3 3 3 6 6 3 4 4 4 1 1 1 2 3 4 4 3 3 3 3 4 4 44111 4 2 13 2 3 3 3 21 4 3 6 1 0 0 0 0 0 1232000100 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0633 1 1 112222120000011110000000012233 3 4 3 4 4 4 4 1 30 0000000000000000
183931203 .22603854537010193    .31559449434280396     4.2615289688110352 1 3 1 2 26526 6 23 334165351110000010000000001 2 2 2 2 2 1 6 2 2 5 2 3 2 2 4 2 3 2 2 2 3 3 3 33111 4 6 12 3 3 2 1 32 4 5 6 6 0 0 1 0 0 0153001000 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1631 1 1 611163110000011100000000012122 2 3 3 4 4 3 4 1 40 0000000000000000
184151403 .21216583251953125     .3893741965293884    1.12476766109466551 3 4 2 2 16621 5 43 342155151100100001000001000 2 3 3 1 2 1 6 4 2 4 2 1 1 1 2 3 2 3 2 3 1 4 1 32332 2 4 23 4 4 2 1 22 4 1 6 6 0 0 0 0 0 1254000100 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1643 4 2 612141130010001010000000013222 4 2 2 4 4 2 3 3 40 0000000000000000
184161203  .1389966607093811  -.035318560898303986     .34062540531158451 1 4 1 2 26522 4 22 234154241110000001100001000 2 2 6 3 3 6 6 4 5 5 2 2 1 1 4 4 4 4 3 2 2 1 3 43233 2 4 13 3 3 2 2 31 4 4 1 6 1 1 1 0 0 0142001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1631 1 2 112221110100001110000000012233 4 4 3 4 4 4 3 3 40 0000000000000000
184231302 .15935640037059784    .16576863825321198    1.91395950317382812 4 4 3 2 16612 5 26 142133221410000001111001000 2 3 4 2 2 2 6 5 1 1 2 2 2 1 4 4 2 4 2 3 1 1 1 44111 1 4 34 3 3 3 3 21 4 4 6 6 0 0 0 1 0 0222000100 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0641 2 6 611155240010101110000000011122 1 4 2 3 3 4 2 1 30 0000000000000000
184241403  .5618023872375488     .8685417771339417    1.99382305145263674 4 4 3 4 11521 6 669914255251300000100101010000 2 5 5 2 5 5 5 5 5 5 1 1 1 1 4 4 4 4 4 4 4 4 4 43221 4 3 13 3 2 2 1 22 4 3 6 6 0 0 1 0 0 0253000100 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0641 1 3 623412660000010010000000014444 1 1 1 4 1 1 1 1 40 1000000000000000
184421203 .21775907278060913     .3194681704044342    2.05592632293701171 1 5 1 5 36521 4 11 114154353210000010000000100 1 1 1 2 4 2 6 4 4 4 2 2 1 1 1 2 4 2 2 3 1 3 3 44111 2 6 33 3 3 2 3 22 3 4 6 6 0 0 0 1 0 0242001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1313 1 3 612143140000011100000000013223 3 4 3 4 3 4 3 1 30 0000000000000000
184621202 .33600980043411255     .4508396089076996    2.93071699142456051 3 4 1 2 26522 4 55 434133334210000000001100000 1 3 3 2 2 1 6 5 5 5 2 1 3 3 3 4 2 1 1 2 2 3 3 14111 2 4 33 3 4 3 2 26 1 4 6 6 0 0 0 0 0 1232000100 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0231 1 2 221323221000001010000000013222 2 3 2 3 2 1 1 3 30 0000000000000000
184651203 .20828408002853394    .20289355516433716     3.1525545120239261 3 4 2 3 11522 2 31 244154241110000000001000001 5 5 6 4 5 5 6 4 5 5 3 2 3 4 4 4 4 4 3 4 2 3 4 44113 2 4 13 3 3 3 2 25 4 5 6 6 0 0 0 0 1 0243001000 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1241 1 2 121323110000011100000000012233 3 4 3 4 4 3 3 3 40 0000000000000000
184661303 .12003233283758163    .13821466267108917     2.0641508102416991 1 4 1 1 33642 2 51 354133133310000000010000001 2 3 6 2 4 1 6 3 6 6 2 2 2 2 3 4 4 4 2 4 2 4 3 43322 6 4 32 3 3 3 2 22 2 6 1 1 0 0 0 1 0 0233000100 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0631 1 1 111331110000010010000000012121 3 4 4 4 4 4 3 4 40 0000000000000000
184861313 .22426919639110565    .40513473749160767   -.450300753116607671 5 6 3 3 16624 1 15 363155251110000000010011000 5 5 5 5 5 4 5 4 4 5 3 3 3 2 4 4 4 4 3 4 2 2 3 43133 4 3 33 3 3 3 1 25 4 1 1 1 0 0 1 0 0 0152000100 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0621 1 2 612162330000010010000000011231 3 4 3 4 4 4 3 3 40 0000000000000000
184921203  .3814548850059509     .5636584758758545    2.54187893867492682 1 4 1 3 36522 6 26 124133132410000010000000001 5 5 5 5 5 1 6 5 5 5 3 3 1 2 4 4 3 4 3 4 1 3 5 33313 2 2 12 3 3 2 2 31 4 4 6 6 0 0 0 0 0 1233000100 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1141 1 1 112362160000010010000000012122 1 4 4 4 4 4 4 3 40 0000000000000000
184961202  .3022750914096832     .4091755449771881    2.53965258598327641 2 4 1 2 11522 6 66 434153252101000001100111000 3 3 6 2 2 5 6 2 1 5 2 1 3 3 1 1 2 3 2 2 1 1 2 12333 1 2 13 3 2 3 3 21 1 4 6 6 0 0 1 0 1 0243000100 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1231 1 2 222165220100001100000000012132 2 2 3 3 1 2 1 1 30 0000000000000000
185121312  .0905207172036171    .15792220830917358   -.211479857563972471 2 5 3 4 21624 4 64 663133231210000010000000001 1 1 4 5 5 5 5 5 5 5 3 4 3 3 4 4 4 3 3 4 3 4 4 44111 4 4 33 4 3 2 3 22 1 1 6 6 0 0 0 0 0 1133000100 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0641 1 6 611253210000011110000000012212 4 4 3 4 4 4 4 4 40 0000000000000000
185361313 .43808287382125854    .45361408591270447     -.6026112437248231 1 4 3 2 26523 4 43 363122123310000010000011000 1 2 6 1 6 6 4 4 5 5 2 2 1 2 4 4 4 3 3 4 3 4 1 44111 4 6 11 4 3 2 1 24 3 5 6 5 0 0 0 0 1 0122010000 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1631 2 6 611342130000010010000000011212 4 4 3 4 4 4 4 4 40 0000000000000000
185451202 .30975013971328735      .366079717874527    1.61428797245025631 2 4 3 2 16613 4 21 212133331601000010000000001 5 5 6 2 5 5 5 3 3 3 2 2 2 1 2 2 2 4 3 2 2 3 2 23311 4 2 13 3 3 3 3 36 4 4 1 1 0 1 0 0 0 0142000100 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0631 1 2 111322230000010010000000013222 2 2 3 3 2 3 3 3 30 0010000000000001
185511202  .4881261885166168     .6380223035812378     1.2744588851928711 1 4 1 2 26521 6 45 334253231100100010000010000 5 5 3 5 5 5 5 5 5 5 3 3 2 1 4 3 3 4 3 3 3 3 3 43311 1 4 33 3 4 3 2 21 4 3 1 1 0 0 1 0 0 0233001000 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1641 1 1 111323130000010010000000012222 1 2 2 3 3 3 4 4 40 0000000000000000
185561203 .11892489343881607    .18685245513916016     2.7272508144378661 2 4 1 2 26543 2 32 134165551201100001100000001 1 1 6 1 2 6 6 2 6 6 2 3 3 3 4 4 4 4 3 3 1 3 3 34111 4 3 32 4 4 2 2 32 3 1 6 6 1 1 1 1 1 0252001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1132 1 2 612313160000011010000000011122 3 4 4 3 3 3 3 3 30 0000000000000000
185721312 .23699814081192017     .3191961348056793    2.45787739753723141 5 4 3 1 16612 3 32 223166161310000000100001000 1 2 3 2 2 1 3 2 3 2 1 1 2 2 4 4 4 3 2 3 2 1 4 44113 4 4 32 3 3 1 2 25 4 5 6 6 0 0 1 0 0 0163001000 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1211 1 6 611343160000010010000000012223 3 3 3 2 4 3 2 4 40 0000000000000000
185771203  .1994037628173828    .30776751041412354     4.2618374824523931 1 4 1 2 26522 2 56 534255251110000000001000001 3 3 3 3 3 3 6 4 4 5 1 3 4 4 2 4 3 4 4 2 1 4 2 33113 4 4 33 3 2 2 2 22 3 6 6 3 0 0 0 0 1 0243000100 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1233 1 6 611232110000011110000000012132 1 3 3 4 4 3 3 3 40 0000000000000000
185871203  .1434715837240219   .003963019698858261   -.416153758764266971 1 4 1 2 26521 2 23 124155254100100010000000001 1 1 2 1 2 5 6 3 3 3 2 2 2 2 3 3 4 4 4 4 4 4 4 43111 4 3 12 2 3 2 1 22 3 4 6 6 0 0 1 0 1 0243001000 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1221 1 6 612313110000011000000000013233 1 3 3 3 3 2 3 1 30 0000000000000000
186031203 .09523697942495346     .1599559336900711    2.49750828742980963 1 3 1 2 26522 5 42 313166263110000000010000001 1 1 6 2 2 2 6 2 5 4 2 2 2 2 4 3 4 3 3 3 1 2 2 33111 4 3 13 2 3 2 1 23 1 5 6 6 0 0 0 0 1 0262001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1313 5 2 622242660001001000000000012221 1 3 3 4 3 4 3 3 30 0000000000000000
186091402 .40047094225883484     .6190775036811829    .183811590075492862 3 4 2 2 16521 4 23 314155153110000010000000001 3 4 3 3 4 4 6 4 4 4 3 3 3 3 4 2 3 4 3 4 2 4 4 43111 6 3 12 3 3 3 1 25 4 6 1 3 0 0 1 0 0 0152001000 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0531 1 6 621242110000011010000000012223 3 3 4 4 4 3 3 4 30 0010000000000001
186441202 .16371062397956848      .317160040140152     2.7724120616912841 1 5 2 2 26521 3 11 124155531101000001000011000 3 3 4 2 4 1 6 4 4 4 3 3 2 3 3 4 4 4 3 4 3 4 4 43313 2 6 33 3 3 3 2 22 4 6 6 6 0 0 0 1 1 0253000100 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1641 1 1 611323110000010010001000002233 2 4 3 4 3 3 4 3 40 0000000000000000
186471202 .17962966859340668     .2923823893070221     3.2730975151062011 1 3 2 1 16623 4 23 223144142110000000111001110 3 3 4 4 6 1 6 3 2 3 3 3 2 2 2 3 2 4 3 4 3 4 4 44111 4 4 13 3 3 3 2 23 4 4 6 1 1 1 1 1 1 0133000100 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0333 2 6 621166260000010010000000011123 4 3 3 3 3 4 3 2 30 0000000000000000
186521203 .10911048948764801     .1709222048521042    2.85760879516601565 1 3 1 2 26521 6 22 214133332101000000001000001 2 2 2 2 2 1 6 4 4 4 2 2 1 1 3 4 4 4 2 3 1 2 2 43333 3 3 33 3 2 2 3 22 4 3 6 6 0 0 0 0 1 0233000100 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0631 2 6 611145110000011000000000012232 1 4 3 3 4 4 4 4 40 0000000000000000
186741402  .3748829662799835      .442044734954834    1.85773336887359621 2 4 2 2 16522 2 34 363133133101110000100010000 5 5 5 1 5 6 6 4 5 5 2 2 1 1 4 4 2 4 3 1 2 1 1 33332 2 4 32 4 3 2 1 22 4 5 1 6 0 0 0 0 1 0133000100 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0231 1 2 222332210000010010000000012123 3 3 3 4 1 3 1 3 40 0000000000000000
186831302 .11947519332170486    .19443561136722565     2.5718901157379151 3 3 3 2 16523 6 31 153122223110000000100000001 3 3 6 3 3 2 6 3 3 3 3 3 3 4 2 4 4 4 1 4 3 4 4 43313 4 4 23 4 3 2 2 35 4 6 6 6 0 0 0 1 1 0233000100 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0131 2 6 613122110000010010000000013223 3 3 3 4 3 3 3 3 40 0000000000000000
187071503 .38254547119140625     .5571175813674927     2.1711688041687011 1 3 1 2 16425 6 36 214266161101000000011000001 4 4 4 3 4 4 6 4 4 4 3 2 3 3 4 4 4 4 4 4 4 4 4 43111 4 3 33 3 2 3 3 21 4 4 6 6 0 0 0 0 1 0163000100 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1231 1 2 612463110000010000011000001122 4 4 4 4 4 4 4 4 40 0000000000000000
187241203   .235778346657753     .3310357332229614     2.7856652736663821 2 4 1 3 36522 2 42 214144141410000000001010000 2 2 2 1 3 1 6 4 4 4 2 1 3 2 4 4 3 4 3 4 3 4 3 43113 2 2 33 3 3 2 2 22 4 1 6 6 0 0 0 0 1 0233000100 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0631 1 1 112222110000010010000000013222 2 4 3 4 3 3 2 3 30 0000000000000000
187361503  .3720059096813202     .6039507985115051     3.0027606487274171 1 3 1 2 16425 6 36 214266161101000000011000001 4 4 4 3 4 4 6 4 4 4 3 2 3 3 4 4 4 4 4 4 4 4 4 43111 4 3 33 3 2 3 3 21 4 4 6 6 0 0 0 0 1 0163000100 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1231 1 2 612463110000010000011000001122 4 4 4 4 4 4 4 4 40 0000000000000000
187481203  .2032664269208908    .30681511759757996    3.19635128974914551 1 4 1 3 16522 2 22 144155431301000001000000001 4 4 6 4 4 4 4 4 4 4 4 4 3 3 4 4 4 4 4 4 2 4 4 44111 2 4 32 3 3 3 3 26 1 1 2 6 0 0 0 0 1 0153000100 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1143 1 6 611311110000011000000000013222 3 4 3 1 3 3 3 4 40 0000000000000000
187511203 .15105675160884857     .2829926908016205    2.35712480545043951 2 4 2 2 16523 6 43 254155253101100000001000100 2 2 6 4 4 1 6 4 4 4 3 2 2 1 4 4 4 4 4 3 2 4 3 44111 4 2 33 3 3 2 2 26 2 6 6 6 0 0 0 1 1 0242001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1631 1 2 612312110000011000000000012322 3 4 3 4 4 4 4 2 40 0000000000000000
187691313 .21897020936012268                                            1 3 5 2 2 11523 6 36 363222221101000010000000001 3 3 3 2 2 2 4 4 4 4 2 2 2 3 4 4 4 3 3 4 3 4 2 43111 4 4 33 3 3 3 3 32 4 5 6 6 0 0 1 0 0 0222000100 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0241 2 6 611161120000010010000000012232 1 3 3 3 3 3 3 3 30 0000000000000000
187741202  .2811005413532257      .319119393825531     2.7354614734649661 2 4 1 3 36522 3 22 163155251110000000001000001 2 2 6 2 2 6 6 3 5 5 3 3 3 3 4 4 4 4 3 4 2 4 4 54111 2 4 32 4 3 2 2 21 4 2 6 6 0 0 0 0 1 0233001000 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1631 1 1 122321111000001110000000012222 3 4 3 4 4 4 4 3 40 0000000000000000
187941302 .21485447883605957     .2318364530801773    2.37225413322448732 4 4 3 2 16612 5 26 142133221410000001111001000 2 3 4 2 2 2 6 5 1 1 2 2 2 1 4 4 2 4 2 3 1 1 1 44111 1 4 34 3 3 3 3 21 4 4 6 6 0 0 0 1 0 0222000100 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0641 2 6 611155240010101110000000011122 1 4 2 3 3 4 2 1 30 0000000000000000
187951413 .37723368406295776    .49075475335121155     .79455614089965821 6 5 3 2 11524 3 22 263111211110000001110000001 1 1 6 4 4 5 1 4 4 4 3 3 1 1 2 1 2 1 1 3 3 3 3 44313 1 4 34 3 3 2 1 35 3 1 6 6 0 0 0 1 0 0223000010 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0641 2 6 612112110010001010000000011111 3 4 2 4 3 3 3 1 40 0000000000000000
188091203  .3130856454372406     .5071139931678772    3.93987250328063961 1 3 1 2 26522 6 33 244155453210000000100000100 1 3 6 2 1 6 6 2 2 3 3 4 3 4 4 4 4 4 3 3 4 4 4 44113 2 4 12 3 3 2 1 32 4 4 6 6 0 0 1 0 0 0252000100 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0643 1 2 613233110000010110000000012122 4 4 4 4 4 4 3 3 40 0000000000000000
188131312  .2340080440044403    .29454565048217773    2.85691618919372561 1 5 2 1 16513 6 35 142155351101100000001001000 1 1 5 5 6 1 5 5 5 5 3 3 1 1 4 4 4 4 3 4 3 4 5 43233 4 4 33 3 2 3 2 24 4 6 6 6 0 0 0 0 1 0252000100 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1213 1 1 624343120000011000000000012221 2 3 3 4 3 3 3 1 20 0000000000000000
188191203 .24700447916984558     .2686488926410675    3.36163401603698731 1 3 1 2 26522 6 13 134165252200100000100100000 4 3 6 2 4 1 6 4 4 4 2 4 3 4 4 3 4 4 4 4 4 4 4 44111 2 6 12 3 3 3 1 31 4 4 6 1 0 0 1 1 1 0252010000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1643 2 6 611323160000011100000000013222 3 4 4 4 4 4 4 3 30 0000000000000000
188611203 .15130235254764557   .025821780785918236    1.97181749343872071 1 4 1 3 36622 6 22 132144331210000000100000001 2 2 6 1 2 6 6 4 5 5 2 1 1 1 1 4 3 4 4 4 1 2 4 44111 4 2 33 3 3 2 2 22 4 3 6 6 0 0 0 1 1 0243000100 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0243 1 1 114232110000010010000000012222 2 4 1 3 1 3 1 1 20 0000000000000000
188751203  .1505812704563141    .23422157764434814     4.1351466178894042 1 5 3 3 16522 1 32 133155421410000000001000001 3 3 3 3 6 3 6 3 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 43311 2 4 11 3 3 2 2 22 4 2 6 6 0 0 1 0 0 0153000100 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1633 1 1 612133120000011100000000012122 3 4 4 4 4 4 1 1 40 0000000000000000
188801203 .15115875005722046   .032952018082141876    3.41184258460998541 2 4 1 2 26543 2 32 134165551201100001100000001 1 1 6 1 2 6 6 2 6 6 2 3 3 3 4 4 4 4 3 3 1 3 3 34111 4 3 32 4 4 2 2 32 3 1 6 6 1 1 1 1 1 0252001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1132 1 2 612313160000011010000000011122 3 4 4 3 3 3 3 3 30 0000000000000000
188881202  .2504065930843353    .40435296297073364     2.5685470104217532 1 3 1 2 16512 6 23 263255334100100000100000001 5 5 5 5 5 5 5 5 5 5 3 3 1 2 3 4 4 4 2 4 1 2 3 24113 2 3 33 2 3 2 3 23 4 6 1 1 0 1 1 1 1 0242000100 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0331 3 2 121163160000100010000000012143 4 4 3 4 4 3 3 1 30 0000000000000000
188981202  .2709507644176483     .3376014232635498    1.67128050327301031 1 3 1 2 26512 6 13 114122121310000000010011000 2 2 2 5 5 5 5 2 5 5 1 1 2 3 3 4 2 4 2 4 1 3 4 52113 4 6 13 3 3 3 1 34 4 3 1 1 0 0 1 0 0 0223001000 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1631 2 6 621232110000010010000000013133 2 4 3 4 3 3 4 3 30 0000000000000000
189001313 .22255784273147583    .33146917819976807     2.5980267524719241 2 4 2 1 16524 6 33 343155151110000000110000100 1 1 2 2 6 2 1 3 3 3 3 3 2 1 3 3 3 3 3 3 3 3 3 32333 4 4 12 3 3 3 3 22 4 5 6 6 1 1 1 1 1 0253001000 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1643 1 2 621322130000010010000000013222 1 3 3 4 4 4 4 3 40 0000000000000000
189181202  .2835063338279724    .37788060307502747     2.9731276035308841 2 4 1 3 36522 6 24 143142221310000000001000010 2 2 5 2 3 6 6 3 4 5 4 3 2 3 4 3 3 3 3 4 3 3 4 43313 2 4 12 3 3 3 2 21 4 4 6 6 0 0 0 0 1 0133001000 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1641 2 6 611362110000010100000000011223 4 4 3 4 3 4 4 3 40 0000000000000000
189221203  .3203328251838684     .5073249936103821    3.97544145584106451 1 5 2 3 16532 1 11 144155351210000010000000001 5 5 3 4 4 1 6 5 5 5 3 3 3 4 4 4 4 3 4 3 3 4 4 43311 2 3 22 3 2 4 3 32 4 1 2 6 1 0 1 0 0 0152001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1641 1 1 611331120000011100000000011223 4 4 3 4 4 4 4 3 40 0000000000000000
189541203 .20435167849063873     .2884424030780792    1.52364516258239751 1 4 1 2 26521 6 35 114222121210000000001001000 3 2 3 2 4 1 6 4 4 5 3 1 2 2 4 4 4 4 4 3 2 2 4 13111 2 4 13 4 3 3 2 22 1 5 6 6 0 0 0 1 1 0222001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1631 2 6 612144161000001110000000012122 2 4 3 4 4 4 3 2 40 0000000000000000
189561403 .22706171870231628    .31177130341529846    1.50229299068450931 1 3 1 1 16521 2 26 114266261300000100110000001 4 3 3 1 1 5 6 3 4 2 3 2 3 2 2 3 4 4 3 3 2 2 2 44111 2 6 12 3 3 2 3 22 4 1 6 6 0 0 1 0 0 0262000100 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0221 1 2 612342660000011000000000012232 2 4 4 4 2 3 3 1 20 0000000000000000
189591202  .2842278778553009  -.003662948962301016     2.6932353973388671 2 4 1 2 26522 4 62 232155442310000001010111000 2 2 3 3 2 2 6 4 4 5 2 1 3 3 3 2 2 2 2 3 1 2 3 12111 6 3 32 2 2 2 2 22 4 5 2 6 1 0 1 1 1 0243000100 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1641 1 2 613322231000001110000000012222 3 4 3 4 3 3 3 1 10 0000000000000000
189711413 1.4990789890289307    2.2390635013580322   -.118845738470554352 1 5 3 2 16523 1 22 233255351110000010000000001 1 2 2 4 6 2 2 3 2 3 1 2 1 1 4 4 4 4 3 3 3 3 2 42333 5 4 12 2 2 2 3 21 4 5 6 6 1 0 0 0 0 0152000100 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0641 2 6 612221110000011000000000011133 4 4 3 4 4 4 4 4 40 0000000000000000
189791213 .32452908158302307    .46374383568763733    1.52405548095703121 1 5 1 1 16522 3 31 244222121210000000100000001 1 1 2 5 5 5 1 1 5 2 1 1 2 1 3 3 4 2 3 2 1 1 1 43311 2 6 13 3 3 2 2 22 4 4 6 6 0 0 1 0 0 0233000100 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0311 2 6 612122230010000010000000013133 3 4 2 3 3 3 3 2 30 0000000000000000
189861403 .20679709315299988    .34459739923477173    2.29734349250793461 5 4 3 1 16522 2 63 333165251410000010000010000 3 4 4 2 3 1 6 4 3 3 1 2 1 2 3 4 3 4 2 4 1 1 1 43113 4 4 13 3 3 2 2 24 1 3 6 5 0 0 1 0 0 0153010000 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0232 1 2 611332120000010010000000012122 1 3 3 3 3 3 4 3 40 0000000000000000
189891203 .15062372386455536    .24637752771377563     4.3030061721801761 2 5 2 3 16522 2 42 454166351110000010000000001 2 5 6 2 3 6 6 5 5 5 4 4 3 2 4 4 4 4 3 4 4 4 4 34111 2 2 13 3 2 3 1 21 1 4 6 6 0 1 1 1 1 0162001000 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1131 1 2 622323310000011000000000013331 3 4 4 4 3 4 3 3 40 0000000000000000
189921412  .6830760836601257    1.0217056274414062     .85846287012100221 1 5 3 3 16521 2 35 314222224110000000100000001 1 2 5 2 5 5 1 4 5 5 2 3 2 1 3 4 4 4 3 3 3 3 2 44133 1 2 33 4 4 1 2 53 4 3 6 6 0 0 0 1 0 0232000100 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1143 2 6 612311140000010010000000012222 2 4 3 3 3 4 3 3 40 0000000000000000
190031402 .17067651450634003    .22228053212165833     2.2970116138458251 2 3 1 4 46522 5 53 343143333110000000100000001 5 4 4 1 4 5 5 4 2 5 3 2 1 1 4 4 3 3 3 2 1 1 1 21222 1 6 13 3 3 2 3 22 5 5 6 6 0 0 0 1 0 0143000100 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0221 1 2 214164130000011000000000014131 2 2 2 2 2 2 1 1 20 0000000000000000
