  4651412  1.455793023109436      2.176548957824707    -.29623055458068851463656525232 423 222123310000010000 0 0 0 0 0 122336 2 2333111 13 3322312333111 2 3 3 3 4 3 3 3 3 2 1 4 6 5 0 0 0 0 1 0 1 3 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 6 4 5 1 6 6 1 2 2 2 2 1 2 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 2 2 3 2 4 3 2 3 4 4 4 3 20 0000000000000000
  5131203 .23104438185691833     .23604059219360352    2.13988423347473141131226521252 334 244541110000000001 0 0 0 0 0 133624 2 6444422 34 3444333342113 6 4 3 3 3 4 2 2 3 2 4 1 6 6 0 0 1 1 1 0 2 4 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 4 1 1 2 2 1 2 3 2 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 1 4 4 3 3 4 3 3 2 30 0000000000000000
  5161402  .5223314166069031      .6987819671630859     2.0901319980621341142446522122 143 166161110000000001 0 0 0 0 0 112132 2 6445233 34 4443423344113 2 4 1 3 3 3 3 3 2 1 4 1 6 6 0 0 1 1 1 0 1 6 3 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 6 4 1 1 2 6 1 1 2 5 2 1 6 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 2 2 3 3 4 4 3 4 3 4 3 2 40 0000000000000000
  5271313   .309916228055954      .3409636616706848   -.407078921794891362342226525322 133 166361110000000100 0 0 0 0 0 155555 5 5555333 34 4444444444211 2 2 3 3 3 3 2 2 2 4 1 6 2 2 0 0 1 0 0 0 1 6 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 4 1 1 2 6 1 1 3 2 2 1 3 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 2 2 3 3 3 4 4 4 4 4 4 3 40 0000000000000000
  5411301 .39984312653541565      .5870289206504822    1.93821680545806881142116622132 231 155151210000000001 0 0 1 0 0 022233 6 6242221 23 3242332333311 2 2 1 2 3 3 3 3 2 6 4 5 1 6 0 0 1 0 0 0 1 5 2 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 4 1 1 2 6 2 2 2 4 2 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 2 3 3 3 3 3 3 3 3 30 0000000000000000
  5421212  .3942437171936035      .5614776611328125    1.96007490158081051141336413611 143 166541110000000110 0 0 0 0 0 113555 3 5555443 31 3333444552232 5 6 1 3 3 3 3 3 3 2 1 3 6 6 0 0 1 0 0 0 1 6 2 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 6 4 3 1 1 6 2 2 2 5 4 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 3 2 3 4 3 3 4 4 4 4 40 0000000000000000
  5501403 .24607950448989868     .27498114109039307     2.8566546440124511652226522423 153 133233110000000001 0 0 0 0 0 133314 6 4555223 34 3243324333311 2 4 1 2 3 3 3 1 2 2 4 4 1 6 0 0 1 0 1 0 2 4 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 6 4 1 1 1 1 2 3 2 4 3 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 1 3 2 4 3 3 4 3 3 3 3 30 0000000000000000
  5621203   .176751047372818      .2428649216890335    1.92414069175720212131226521333 243 153332110000000001 0 0 0 1 0 022223 2 6454223 24 4333213132313 2 4 1 2 2 3 2 2 2 2 3 4 6 3 0 0 1 1 1 0 2 3 3 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 2 1 2 6 6 1 3 2 3 1 1 6 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 2 3 3 3 2 1 3 1 1 1 1 20 0000000000000000
  5681212  .5080488324165344      .7790543437004089     3.8277566432952881153116623222 261 155152210000000001 0 1 0 0 0 012222 3 3333233 23 2332322232222 3 2 1 3 4 3 3 1 2 2 4 5 2 2 0 0 0 0 1 0 1 4 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 2 2 1 1 2 1 1 1 1 3 3 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 2 2 4 4 4 4 4 4 4 40 0000000000000000
  5771313   .189168319106102      .3316621780395508    -.49374145269393922142226522336 253 155153110000000001 0 0 0 0 0 111336 2 3333122 23 3433333333113 6 4 1 2 2 3 3 1 2 2 3 1 6 1 0 0 1 1 1 0 2 4 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 4 1 1 2 6 1 2 2 2 3 1 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 2 3 4 3 3 3 3 3 2 20 0000000000000000
  5851212  .5388261079788208    .053308892995119095    1.65024983882904051142116523421 142 144341110000000101 0 0 0 0 0 122626 2 1233223 34 4443333343213 2 4 3 2 3 3 2 2 3 2 4 5 2 2 0 0 0 1 1 0 2 3 3 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 6 4 1 1 1 1 1 1 2 1 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 2 2 2 3 4 4 4 4 4 4 3 40 0000000000000000
